task_id	hash	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	env	workdir	scratch	error_action	hardware_type	revision	threads	clusmethod	corrmethod	preout	postout	bsize	gsize	lsize	np	dataset	trial	n_rows	n_cols
211	ed/845f42	604925.pbs02	run_experiment		run_experiment (43)	CACHED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602165845816	1602165852369	1602224969255	59123439	59118909		99.8	0.0	137596928.0	2349113344.0	138817536.0	2416967680.0	17406431.0	88175321.0	9893.0	1942015.0	4008.0	85957357.0	1183235.0	679114.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/ed/845f4218ab53b6a38c2d2f8bcfbcc5			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	1	Yeast.007	2	4936	131
217	ec/5cba6a	604927.pbs02	run_experiment		run_experiment (44)	CACHED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602165851048	1602166637465	1602167977670	2126622	1340833		100.5	0.2	320368640.0	34453397504.0	339144704.0	34720161792.0	17811579.0	88836297.0	10456.0	1943654.0	2772896.0	86621869.0	28485.0	48662.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/ec/5cba6aab1db467c747cab296b032bf			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	1	Yeast.007	2	4936	131
221	28/8f96e2	604926.pbs02	run_experiment		run_experiment (45)	CACHED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602165848455	1602168740766	1602169115805	3267350	376109		102.0	0.1	595177472.0	30550425600.0	595456000.0	30670651392.0	18637992.0	88894836.0	13356.0	1944216.0	2744224.0	86650541.0	11373.0	13891.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/28/8f96e23374cb625eeaebf8d809a4a7			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	1	Yeast.007	2	4936	131
231	ea/a92de5	604929.pbs02	run_experiment		run_experiment (47)	CACHED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602165856160	1602166612561	1602169720906	3864746	3111633		100.5	0.2	326373376.0	34455347200.0	340635648.0	34667134976.0	19588693.0	207196679.0	10803.0	3808573.0	4489120.0	204980177.0	64736.0	113942.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/ea/a92de5652090a119d61957959b8eed			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	1	Yeast.009	0	6346	169
236	02/06fe26	604930.pbs02	run_experiment		run_experiment (48)	CACHED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602165858758	1602167848509	1602168750775	2892017	904679		102.0	0.0	596463616.0	30548529152.0	597434368.0	30668890112.0	20403120.0	207254485.0	13689.0	3809109.0	28576.0	205008849.0	22028.0	32652.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/02/06fe26d67570ef921c5c043d8b579b			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	1	Yeast.009	0	6346	169
246	27/dadd0c	604932.pbs02	run_experiment		run_experiment (50)	CACHED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602165864062	1602166617507	1602169710907	3846845	3093521		100.5	0.2	324136960.0	34453438464.0	339693568.0	34732601344.0	19588705.0	207196710.0	10797.0	3808573.0	4489120.0	204980177.0	64124.0	112893.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/27/dadd0cc0273c38daa876197ea4fe23			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	1	Yeast.009	1	6346	169
250	cd/13952f	604933.pbs02	run_experiment		run_experiment (51)	CACHED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602165866864	1602167428408	1602168590587	2723723	906552		102.0	0.1	600973312.0	30550200320.0	600973312.0	30683172864.0	20415445.0	207254678.0	13707.0	3809110.0	4485024.0	205008849.0	22640.0	33619.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/cd/13952f14e454b4d13c0d3f8a8671d7			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	1	Yeast.009	1	6346	169
261	9f/d8d993	604935.pbs02	run_experiment		run_experiment (53)	CACHED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602165871909	1602167047568	1602170146903	4274994	3100483		100.5	0.2	328204288.0	34454740992.0	343322624.0	34734235648.0	19589591.0	207196599.0	10807.0	3808566.0	4485024.0	204980177.0	64020.0	114491.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/9f/d8d9937088a8f5ab6032211afe9ff5			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	1	Yeast.009	2	6346	169
266	26/372cb4	604936.pbs02	run_experiment		run_experiment (54)	CACHED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602165874441	1602168865792	1602169775899	3901458	907570		102.0	0.0	599629824.0	30550089728.0	600735744.0	30618386432.0	20403903.0	207254410.0	13690.0	3809104.0	144461728.0	205008849.0	22755.0	33651.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/26/372cb4118913e5caa10b5b67395301			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	1	Yeast.009	2	6346	169
271	c9/529c55	604938.pbs02	run_experiment		run_experiment (55)	CACHED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602165879610	1602203121726	1602207042303	41162693	3916756		99.8	0.0	134275072.0	2344198144.0	135278592.0	2411384832.0	15147360.0	10307415.0	9727.0	314256.0	540584.0	8098781.0	79079.0	41972.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/c9/529c55645d44cbabba61021d295071			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	1	Yeast.003	0	2116	56
276	85/c1dbd2	604937.pbs02	run_experiment		run_experiment (56)	CACHED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602165877009	1602166632502	1602166708384	831375	75440		100.4	0.2	312500224.0	34417700864.0	335142912.0	34686169088.0	15550241.0	10905070.0	9988.0	314103.0	565152.0	8694693.0	2812.0	2577.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/85/c1dbd2f2ce016823e61b734af96ead			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	1	Yeast.003	0	2116	56
281	29/69b783	604977.pbs02	run_experiment		run_experiment (57)	CACHED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602166351282	1602169120822	1602169140829	2789547	23126		101.8	0.1	587968512.0	30380601344.0	587968512.0	30566141952.0	16377530.0	10961837.0	12892.0	314572.0	561056.0	8723365.0	3564.0	865.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/29/69b783b47bba1054d07366bebd903d			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	1	Yeast.003	0	2116	56
286	e2/f6e04d	604987.pbs02	run_experiment		run_experiment (58)	CACHED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602166610376	1602203391786	1602207322335	40711959	3926289		99.8	0.0	133926912.0	2344079360.0	134324224.0	2411360256.0	15147301.0	10306604.0	9727.0	314253.0	540584.0	8090589.0	79103.0	44672.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/e2/f6e04d8a60210ad32d54aaffc1bd05			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	1	Yeast.003	1	2116	56
291	bf/ce7ff2	604988.pbs02	run_experiment		run_experiment (59)	CACHED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602166614828	1602166622514	1602166697549	82721	75765		100.2	0.2	330108928.0	34417717248.0	339963904.0	34686160896.0	15550362.0	10905327.0	9987.0	314106.0	159735712.0	8694693.0	2941.0	2627.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/bf/ce7ff2c174aad35840d41f26817175			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	1	Yeast.003	1	2116	56
297	1a/bbbcd5	604989.pbs02	run_experiment		run_experiment (60)	CACHED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602166617519	1602167047592	1602167068415	450896	19297		102.2	0.1	585269248.0	30377381888.0	585478144.0	30549372928.0	16886011.0	10961606.0	13915.0	314569.0	561056.0	8723365.0	3456.0	557.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/1a/bbbcd5af2aa45af43e8ef3e7621152			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	1	Yeast.003	1	2116	56
300	79/e60fdb	604991.pbs02	run_experiment		run_experiment (61)	CACHED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602166622352	1602203541791	1602207452341	40829989	3906827		99.8	0.0	132304896.0	2344239104.0	133066752.0	2411347968.0	15147292.0	10306605.0	9728.0	314254.0	4008.0	8090589.0	78424.0	45711.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/79/e60fdb9ec835f6bdebd225154cede8			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	1	Yeast.003	2	2116	56
306	28/1792b8	604990.pbs02	run_experiment		run_experiment (62)	CACHED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602166619901	1602166712542	1602166792561	172660	76289		100.5	0.2	313671680.0	34417709056.0	337195008.0	34700029952.0	15549988.0	10905059.0	9982.0	314105.0	28576.0	8694693.0	2822.0	2628.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/28/1792b844f4137c19fd7c9ee5c3631b			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	1	Yeast.003	2	2116	56
312	84/462f4e	604992.pbs02	run_experiment		run_experiment (63)	CACHED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602166629833	1602167342622	1602167362632	732799	21434		100.8	0.1	585289728.0	30378115072.0	585555968.0	30550327296.0	16376662.0	10961885.0	12893.0	314571.0	150921120.0	8723365.0	3646.0	522.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/84/462f4ee5aa9bc05d6f0781c55d7c74			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	1	Yeast.003	2	2116	56
316	f1/2e0b8a	604993.pbs02	run_experiment		run_experiment (64)	CACHED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602166634793	1602207052306	1602216907787	50272994	9853864		99.8	0.0	132972544.0	2344697856.0	133500928.0	2411806720.0	15561068.0	21408036.0	9783.0	629629.0	925608.0	19190491.0	197653.0	104248.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/f1/2e0b8aff9cc483574735229a72ded3			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	1	Yeast.004	0	2821	75
321	6d/7e012f	605008.pbs02	run_experiment		run_experiment (65)	CACHED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602166700405	1602166792582	1602167002599	302194	205235		100.6	0.2	313348096.0	34416615424.0	337338368.0	34698485760.0	15964122.0	22027634.0	10092.0	630278.0	950176.0	19815675.0	5430.0	7439.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/6d/7e012f22bb54fb9c54f0b48abb7f73			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	1	Yeast.004	0	2821	75
326	7a/3aa7d8	605009.pbs02	run_experiment		run_experiment (66)	CACHED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602166710829	1602167368436	1602167422633	711804	54449		102.8	0.1	588816384.0	30378881024.0	588816384.0	30550425600.0	16789966.0	22084089.0	12995.0	630776.0	950176.0	19844347.0	4328.0	1881.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/7a/3aa7d851af756ab9786d5da47ac24f			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	1	Yeast.004	0	2821	75
331	f4/016f67	605015.pbs02	run_experiment		run_experiment (67)	CACHED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602166839930	1602207352341	1602217202840	50362910	9848120		99.8	0.0	133795840.0	2344796160.0	134180864.0	2411905024.0	15561055.0	21408015.0	9781.0	629625.0	925608.0	19190491.0	197672.0	111868.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/f4/016f67a3d91f05c9a7005ec99e1ae5			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	1	Yeast.004	1	2821	75
335	26/362df4	605013.pbs02	run_experiment		run_experiment (68)	CACHED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602166795354	1602167068440	1602167277630	482276	206356		100.4	0.2	322674688.0	34418245632.0	342204416.0	34700132352.0	15964033.0	22027680.0	10096.0	630279.0	201330592.0	19815675.0	6147.0	7412.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/26/362df4465811b65fe98bb44119ec52			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	1	Yeast.004	1	2821	75
340	6e/839faf	605022.pbs02	run_experiment		run_experiment (69)	CACHED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602166955282	1602169145834	1602169200874	2245592	54394		102.7	0.1	587857920.0	30379216896.0	587857920.0	30550429696.0	16790693.0	22084127.0	13001.0	630777.0	950176.0	19844347.0	4402.0	1889.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/6e/839fafb17628926350028ff48f5e00			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	1	Yeast.004	1	2821	75
347	b8/bfb805	605024.pbs02	run_experiment		run_experiment (70)	CACHED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602167005067	1602207472351	1602217272842	50267775	9799349		99.8	0.0	133189632.0	2344796160.0	133742592.0	2411905024.0	15561083.0	21408028.0	9784.0	629627.0	4008.0	19190491.0	196385.0	113920.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/b8/bfb80535a22ae6d16898850243983b			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	1	Yeast.004	2	2821	75
351	5f/7d3788	605027.pbs02	run_experiment		run_experiment (71)	CACHED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602167044931	1602168740825	1602168946786	1901855	205694		100.6	0.2	329203712.0	34418253824.0	339046400.0	34700124160.0	15963003.0	22027667.0	10089.0	630280.0	74530720.0	19815675.0	6301.0	7393.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/5f/7d37888947923a6160db5ad0daae6f			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	1	Yeast.004	2	2821	75
357	04/08d840	605030.pbs02	run_experiment		run_experiment (72)	CACHED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602167070956	1602167668497	1602167722684	651728	54317		102.9	0.0	591912960.0	30378921984.0	592007168.0	30496915456.0	16777354.0	22084808.0	12988.0	630799.0	950176.0	19844347.0	4392.0	1870.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/04/08d8406b7bdd352a4c7d12c7f9d44f			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	1	Yeast.004	2	2821	75
361	4a/91afd2	605048.pbs02	run_experiment		run_experiment (73)	CACHED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602167170423	1602216912794	1602236635976	69465553	19721421		99.8	0.0	137056256.0	2345975808.0	137310208.0	2413211648.0	16072374.0	36941757.0	9811.0	995744.0	1421224.0	34724132.0	395355.0	207918.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/4a/91afd2149eb18f5a598074b94148bb			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	1	Yeast.005	0	3526	94
366	a2/e1736a	605053.pbs02	run_experiment		run_experiment (74)	CACHED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602167280600	1602167702703	1602168122736	842136	418207		100.6	0.2	319451136.0	34418622464.0	340008960.0	34700226560.0	16476249.0	37580098.0	10186.0	996922.0	1445792.0	35367142.0	9858.0	15248.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/a2/e1736a55bd82e622a20644702a2515			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	1	Yeast.005	0	3526	94
371	94/d17da1	605058.pbs02	run_experiment		run_experiment (75)	CACHED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602167425103	1602167552697	1602167662698	237595	111293		102.6	0.0	590475264.0	30378426368.0	590475264.0	30482837504.0	17289638.0	37637162.0	13088.0	997427.0	1445792.0	35395814.0	5619.0	3972.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/94/d17da14a4006482274c2bf2a6a7e99			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	1	Yeast.005	0	3526	94
376	45/c7c280	605057.pbs02	run_experiment		run_experiment (76)	CACHED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602167365416	1602217212836	1602236956018	69590602	19746047		99.8	0.0	135110656.0	2345795584.0	135979008.0	2413395968.0	16072457.0	36941780.0	9811.0	995742.0	1421224.0	34724132.0	395403.0	223810.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/45/c7c2803ce65d66ae212804a791814b			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	1	Yeast.005	1	3526	94
383	8b/121cf5	605073.pbs02	run_experiment		run_experiment (77)	CACHED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602167551261	1602167857724	1602168268914	717653	413027		100.6	0.2	321028096.0	34418929664.0	340303872.0	34686369792.0	16476075.0	37579782.0	10190.0	996916.0	1449888.0	35367142.0	9881.0	15007.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/8b/121cf536e7a1a7f6d14651c432fe91			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	1	Yeast.005	1	3526	94
386	97/e3a06f	605081.pbs02	run_experiment		run_experiment (78)	CACHED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602167665571	1602167722884	1602167837698	172127	111314		102.4	0.0	588959744.0	30378176512.0	589025280.0	30496096256.0	17298816.0	37636745.0	13095.0	997423.0	198557600.0	35395814.0	6013.0	4022.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/97/e3a06f6a3e475f5ce12d52cef8f831			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	1	Yeast.005	1	3526	94
