task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action	sample_id	sra_bytes
3549	3393909.pbs02	fastq_dump	ERX2297595	fastq_dump (ERX2297595)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629997345513	1629997356254	1629999696755	2351242	2330396		30.0	0.1	50589696.0	168185856.0	50860032.0	229556224.0	5155702054.0	33274971783.0	590666.0	253987.0	5170371067.0	33274969448.0	2805149.0	3007.0	/scratch1/btsheal/work/0e/e00a265eb94bdcc330d7487c6a3d90			ERX2297595	5.15554e+09
2976	3393362.pbs02	fastq_dump	SRX2513388	fastq_dump (SRX2513388)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629995180616	1629995195359	1629995640055	459439	437023		45.6	0.1	44589056.0	162639872.0	44728320.0	229093376.0	1557894963.0	11560957927.0	134320.0	88322.0	1572563986.0	11560955594.0	841048.0	887.0	/scratch1/btsheal/work/0f/150be17bbb2eba38d27f346bfd4b46			SRX2513388	1555913978
7538	3399630.pbs02	fastq_dump	SRX1528701	fastq_dump (SRX1528701)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630012509901	1630012529754	1630015164855	2654954	2625326		30.1	0.1	44847104.0	162410496.0	45031424.0	228974592.0	9227071751.0	37496685563.0	308229.0	286398.0	9238511937.0	37496679150.0	805003.0	1698.0	/scratch1/btsheal/work/0f/333399fd3fbe179b4831f2176005f0			SRX1528701	9.22261e+09
2188	3392588.pbs02	fastq_dump	SRX1734894	fastq_dump (SRX1734894)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629992183600	1629992194825	1629992567056	383456	373353		63.3	0.2	71385088.0	188686336.0	71385088.0	244895744.0	2300490739.0	11107496295.0	20226.0	85864.0	2299015641.0	11107473640.0	98111.0	788.0	/scratch1/btsheal/work/0f/49235725e8ded6bcd7cb0b539b907a			SRX1734894	2.28199e+09
7458	3399485.pbs02	fastq_dump	SRX2191111	fastq_dump (SRX2191111)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630012220752	1630012229106	1630012349528	128776	98709		30.3	0.1	44163072.0	161628160.0	44191744.0	228163584.0	72257698.0	709957078.0	7082.0	5536.0	86926673.0	709954670.0	50179.0	1126.0	/scratch1/btsheal/work/0f/4d0fc15d70a405c07ff675d120a6fa			SRX2191111	69764492
8647	3401847.pbs02	fastq_dump	SRX3472667	fastq_dump (SRX3472667)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630016700697	1630016717586	1630017123968	423271	402247		30.4	0.2	64192512.0	182050816.0	64655360.0	244633600.0	1546589110.0	8122144528.0	9095.0	62186.0	1559643712.0	8122140166.0	228937.0	1810.0	/scratch1/btsheal/work/0f/5a69f543a1ebe13b52f83f729f30f6			SRX3472667	1542483294
3078	3393453.pbs02	fastq_dump	SRX123434	fastq_dump (SRX123434)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629995554263	1629995569980	1629996044254	489991	477353		44.8	0.2	83804160.0	200126464.0	84570112.0	253206528.0	1832011957.0	8578442278.0	4733.0	65567.0	1846680977.0	8578439952.0	477566.0	2935.0	/scratch1/btsheal/work/0f/7d92df0860920124b338743c192013			SRX123434	1832801589
2750	3393151.pbs02	fastq_dump	SRX264521	fastq_dump (SRX264521)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629994279402	1629994288455	1629994312194	32792	20289		45.9	0.2	79495168.0	127672320.0	79495168.0	127688704.0	42523410.0	265571076.0	1316.0	2145.0	57192442.0	265568762.0	25375.0	308.0	/scratch1/btsheal/work/0f/ddf885c52e980bc03d0dc4cc154d1b			SRX264521	39990705
7738	3399953.pbs02	fastq_dump	SRX2947142	fastq_dump (SRX2947142)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630013297218	1630013309910	1630013559370	262152	242481		27.0	0.1	44355584.0	162009088.0	44355584.0	228769792.0	667537363.0	3403289239.0	29171.0	26084.0	682206374.0	3403286918.0	221063.0	388.0	/scratch1/btsheal/work/10/44dd2b24b97cd302704066f4e0aa5d			SRX2947142	665132571
2423	3392828.pbs02	fastq_dump	SRX083197	fastq_dump (SRX083197)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629993065887	1629993072811	1629993143368	77481	66660		48.4	0.2	79093760.0	195366912.0	79654912.0	256188416.0	234316266.0	1396360163.0	1941.0	10772.0	248985453.0	1396357862.0	82197.0	945.0	/scratch1/btsheal/work/10/5e3ac89e09f24449a72039ea26a3ff			SRX083197	231786212
4685	3395629.pbs02	fastq_dump	SRX2488351	fastq_dump (SRX2488351)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630001679536	1630001692068	1630002375660	696124	683855		51.6	0.1	44724224.0	162291712.0	44724224.0	229011456.0	1346904555.0	10297767161.0	87540.0	78685.0	1361573528.0	10297764740.0	618011.0	19049.0	/scratch1/btsheal/work/10/e72ab6df45185ea01bc1917c64e51f			SRX2488351	1344735942
6446	3398196.pbs02	fastq_dump	SRX2189168	fastq_dump (SRX2189168)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630008420135	1630008427741	1630008854563	434428	421289		51.1	0.2	64888832.0	182099968.0	64933888.0	243728384.0	2314954498.0	11475432767.0	11111.0	87669.0	2329623531.0	11475430436.0	750369.0	2971.0	/scratch1/btsheal/work/10/e760887687744bdd01b51b06dbaa2c			SRX2189168	2.31246e+09
1229	3391064.pbs02	fastq_dump	SRX2662925	fastq_dump (SRX2662925)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629988591251	1629988605270	1629988605280	14029	1923		45.0	0.1	34185216.0	79101952.0	34185216.0	79118336.0	2702283.0	1606401.0	1207.0	132.0	17371301.0	1604018.0	944.0	170.0	/scratch1/btsheal/work/11/2a441e15b8ab7e0c85e4245d8cbdff			SRX2662925	186371
5912	3397519.pbs02	fastq_dump	SRX3060174	fastq_dump (SRX3060174)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630006414286	1630006429652	1630006489966	75680	52352		41.1	0.2	66224128.0	183185408.0	67485696.0	241852416.0	113156445.0	945102851.0	1970.0	7329.0	127825466.0	945100526.0	54134.0	366.0	/scratch1/btsheal/work/11/a31dc1f24958c48dc08853f0a0e9cb			SRX3060174	110629032
6786	3398540.pbs02	fastq_dump	SRX3033530	fastq_dump (SRX3033530)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630009686232	1630009695122	1630010024485	338253	325377		61.0	0.1	45514752.0	163098624.0	45862912.0	229515264.0	765890630.0	5624533386.0	73097.0	43031.0	780559591.0	5624530968.0	494688.0	5319.0	/scratch1/btsheal/work/12/0d7d16125f455d0993f9b40472dea8			SRX3033530	763663529
7030	3398791.pbs02	fastq_dump	SRX1705006	fastq_dump (SRX1705006)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630010609504	1630010619817	1630010764240	154736	142037		58.3	0.2	63148032.0	180535296.0	63205376.0	242524160.0	791021078.0	4234863057.0	5131.0	32428.0	805690092.0	4234860728.0	297934.0	928.0	/scratch1/btsheal/work/12/44097c00711e1221a52b4ba1dad0ef			SRX1705006	788528039
3641	3393996.pbs02	fastq_dump	ERX1659608	fastq_dump (ERX1659608)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629997693726	1629997700191	1629997896531	202805	191515		63.5	0.2	64086016.0	181587968.0	64319488.0	242470912.0	900563860.0	7186579016.0	5561.0	54948.0	915232876.0	7186576686.0	448847.0	2222.0	/scratch1/btsheal/work/12/8f8557efbb75e4a20cc6a24685de22			ERX1659608	898048189
1609	3391457.pbs02	fastq_dump	SRX345251	fastq_dump (SRX345251)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629989989316	1629989997969	1629990510895	521579	504701		64.7	0.2	65974272.0	183046144.0	66211840.0	244584448.0	1669703664.0	12044224915.0	8596.0	92009.0	1684372858.0	12044222608.0	688338.0	8154.0	/scratch1/btsheal/work/12/c049dfb447abdd9285b2947da8327b			SRX345251	1667200326
4001	3394892.pbs02	fastq_dump	SRX2629613	fastq_dump (SRX2629613)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629999084426	1629999096165	1629999920287	835861	820304		32.7	0.1	45805568.0	163213312.0	45805568.0	229408768.0	1468355351.0	11608132637.0	148379.0	88682.0	1483024361.0	11608130308.0	813297.0	1808.0	/scratch1/btsheal/work/12/e05282fe29b6d6920f44bb26c1bdae			SRX2629613	1466430741
8142	3400854.pbs02	fastq_dump	SRX2656574	fastq_dump (SRX2656574)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630014820692	1630014878775	1630015059376	238684	177748		52.3	0.2	63807488.0	181383168.0	64606208.0	243593216.0	1234003441.0	6066466298.0	7859.0	46402.0	1248672465.0	6066463970.0	404646.0	1587.0	/scratch1/btsheal/work/13/0f0ee212b1c1c90f7b0c74b8bd6780			SRX2656574	1231498552
3689	3394570.pbs02	fastq_dump	SRX1734909	fastq_dump (SRX1734909)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629997920956	1629997928688	1629998392175	471219	455678		39.1	0.2	68403200.0	185823232.0	68403200.0	244846592.0	1546070900.0	9010611008.0	13781.0	69366.0	1552667860.0	9010598512.0	148609.0	1104.0	/scratch1/btsheal/work/13/49466acf20379e76bec3164c08810f			SRX1734909	1535568246
3609	3393968.pbs02	fastq_dump	SRX3070814	fastq_dump (SRX3070814)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629997582930	1629997600194	1629998039298	456368	435551		38.7	0.1	44224512.0	161480704.0	44224512.0	228216832.0	574397297.0	4539180532.0	37696.0	34751.0	589066266.0	4539178118.0	269692.0	5248.0	/scratch1/btsheal/work/13/9562050f708a378a4bb5041b5f668a			SRX3070814	572026553
6181	3397914.pbs02	fastq_dump	SRX1023866	fastq_dump (SRX1023866)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630007380332	1630007399117	1630007437091	56759	36265		50.5	0.9	299651072.0	1143959552.0	299651072.0	1210765312.0	20269902.0	286081805.0	5368.0	5837.0	19608860.0	286038630.0	26947.0	618.0	/scratch1/btsheal/work/14/0da4989b3c8312645db59e531afbf2			SRX1023866	20538166
7648	3399821.pbs02	fastq_dump	SRX463625	fastq_dump (SRX463625)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630012960903	1630012971289	1630013263987	303084	284932		39.1	0.2	72495104.0	189276160.0	72867840.0	247033856.0	991890909.0	4797970656.0	3681.0	36724.0	1006559940.0	4797968328.0	258595.0	1295.0	/scratch1/btsheal/work/14/2c314c9d6b2738d4cddcbec77f0ddf			SRX463625	990825616
7368	3399333.pbs02	fastq_dump	SRX1977928	fastq_dump (SRX1977928)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630011887174	1630011898974	1630012171304	284130	265776		52.8	0.9	307646464.0	1152397312.0	307646464.0	1203015680.0	222793641.0	3444713615.0	31777.0	29950.0	221143744.0	3444628336.0	203603.0	4454.0	/scratch1/btsheal/work/14/473ff2d8e364ee7b1e8b1620695ee0			SRX1977928	211923229
8300	3401129.pbs02	fastq_dump	SRX3394126	fastq_dump (SRX3394126)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630015421041	1630015497368	1630015730353	309312	230921		49.6	0.1	44564480.0	161914880.0	44564480.0	228491264.0	507595710.0	3590416694.0	64108.0	27512.0	522264677.0	3590414276.0	310327.0	660.0	/scratch1/btsheal/work/14/6caf4fc44f3163a876d8ee92bb18ea			SRX3394126	505329559
914	3390684.pbs02	fastq_dump	DRX029884	fastq_dump (DRX029884)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629987282792	1629987292635	1629987342549	59757	46432		53.0	0.3	84811776.0	200441856.0	84811776.0	254410752.0	111101396.0	878904304.0	1526.0	6824.0	125770432.0	878901990.0	65901.0	504.0	/scratch1/btsheal/work/14/9b487647557bb1d7ec97e16ebf9737			DRX029884	108570052
4359	3395323.pbs02	fastq_dump	SRX2658698	fastq_dump (SRX2658698)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630000466324	1630000470753	1630001422006	955682	941909		43.2	0.2	63840256.0	181460992.0	64196608.0	243957760.0	4846695995.0	25268237917.0	24261.0	192900.0	4861365010.0	25268235582.0	1402073.0	8648.0	/scratch1/btsheal/work/15/7f4d04c86c0fd12fc464174eee95c3			SRX2658698	4.84425e+09
8526	3401732.pbs02	fastq_dump	SRX1479926	fastq_dump (SRX1479926)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630016276604	1630016288111	1630016385552	108948	93364		62.6	0.2	64679936.0	181551104.0	64704512.0	243777536.0	226851659.0	2119694929.0	2443.0	16290.0	241520698.0	2119692608.0	128000.0	687.0	/scratch1/btsheal/work/15/94ef481a2621ff2a267d404906ca78			SRX1479926	224322022
1796	3391672.pbs02	fastq_dump	SRX2510418	fastq_dump (SRX2510418)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629990595444	1629990643057	1629991077282	481838	429147		66.1	0.1	45793280.0	162856960.0	46059520.0	229044224.0	1679724946.0	12758456723.0	104649.0	97458.0	1694398077.0	12758454394.0	895848.0	1042.0	/scratch1/btsheal/work/16/4100ce57d442bcb03724ba5859b8d8			SRX2510418	1677621993
5006	3396480.pbs02	fastq_dump	ERX1946747	fastq_dump (ERX1946747)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630002849723	1630002856314	1630003360136	510413	490302		38.9	0.2	64475136.0	181731328.0	64983040.0	244498432.0	2248364739.0	11894444357.0	11521.0	90866.0	2263033758.0	11894442022.0	683471.0	6516.0	/scratch1/btsheal/work/16/81c298cade817245a752ab641d3376			ERX1946747	2.24587e+09
8674	3401874.pbs02	fastq_dump	SRX1796766	fastq_dump (SRX1796766)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630016853401	1630016858524	1630017264830	411429	383567		43.6	0.2	66289664.0	183103488.0	66310144.0	244310016.0	951984179.0	7059265324.0	5541.0	53976.0	966653193.0	7059262994.0	359937.0	3577.0	/scratch1/btsheal/work/16/8e3573f9b4fa41f804e819528e96e3			SRX1796766	949473164
3287	3393663.pbs02	fastq_dump	SRX252959	fastq_dump (SRX252959)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629996383751	1629996396668	1629996664337	280586	265399		59.9	0.2	66125824.0	182611968.0	66125824.0	244273152.0	819136354.0	6079488559.0	5176.0	46501.0	833805373.0	6079486236.0	373403.0	9374.0	/scratch1/btsheal/work/16/9f940f3516ba772a0cd108a4d79d5a			SRX252959	817876761
8119	3400792.pbs02	fastq_dump	SRX3646732	fastq_dump (SRX3646732)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630014728943	1630014863687	1630015448638	719695	579724		42.8	0.2	63672320.0	180813824.0	64065536.0	242872320.0	3434615541.0	15466585585.0	13529.0	118120.0	3449284573.0	15466583254.0	915799.0	3327.0	/scratch1/btsheal/work/16/ab76ee19521e0f1887278dac05d694			SRX3646732	3.43213e+09
8232	3400938.pbs02	fastq_dump	ERX2055379	fastq_dump (ERX2055379)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630015149986	1630015169930	1630015401848	251862	224813		50.0	0.2	69464064.0	185712640.0	69660672.0	245907456.0	613102118.0	5164281378.0	6647.0	39519.0	627771136.0	5164279048.0	301186.0	856.0	/scratch1/btsheal/work/16/ae8f4b904cd390792e9480f1b665a3			ERX2055379	610590869
4855	3396326.pbs02	fastq_dump	SRX731018	fastq_dump (SRX731018)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630002305284	1630002315087	1630002657999	352715	331612		48.1	0.2	66772992.0	183582720.0	67264512.0	245694464.0	1033135405.0	6941175486.0	5411.0	53075.0	1047804428.0	6941173154.0	360844.0	2107.0	/scratch1/btsheal/work/17/0e2e8d3a4323290d8094a59e16ddba			SRX731018	1030615152
4138	3395094.pbs02	fastq_dump	SRX2191032	fastq_dump (SRX2191032)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629999633484	1629999651830	1629999732359	98875	72740		30.6	0.1	44105728.0	161484800.0	44175360.0	228188160.0	55841489.0	539966010.0	5684.0	4239.0	70510471.0	539963602.0	44376.0	883.0	/scratch1/btsheal/work/17/5dcc175feda919637131f55bd6942b			SRX2191032	53342694
9073	3402257.pbs02	fastq_dump	ERX1946696	fastq_dump (ERX1946696)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630018380287	1630018391843	1630018839900	459613	447739		42.5	0.2	63152128.0	180670464.0	63152128.0	242900992.0	2278313531.0	11961852385.0	12171.0	91381.0	2292982548.0	11961850050.0	690745.0	3772.0	/scratch1/btsheal/work/17/6de8577c665fd0f1881e81975d66b6			ERX1946696	2.27582e+09
1621	3391467.pbs02	fastq_dump	SRX1395024	fastq_dump (SRX1395024)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629990023616	1629990032959	1629990248425	224809	209539		42.5	0.2	71782400.0	189190144.0	73027584.0	247197696.0	625351806.0	4790237425.0	4956.0	36665.0	640020848.0	4790235100.0	278811.0	773.0	/scratch1/btsheal/work/17/e69232a04fbf049c484db0040c800c			SRX1395024	622832893
8988	3402184.pbs02	fastq_dump	SRX1404302	fastq_dump (SRX1404302)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630018077872	1630018085160	1630018542228	464356	453235		62.5	0.2	61980672.0	179560448.0	62611456.0	242659328.0	3340680192.0	16361149949.0	20831.0	124944.0	3355353294.0	16361147614.0	1150139.0	3907.0	/scratch1/btsheal/work/18/0d7e1fdcfcae48ec030f8bd2950b80			SRX1404302	3.33823e+09
5398	3396915.pbs02	fastq_dump	SRX398836	fastq_dump (SRX398836)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630004377749	1630004387426	1630004412394	34645	25916		63.6	0.2	76193792.0	193425408.0	76967936.0	252686336.0	114763111.0	664782138.0	1551.0	5190.0	129432148.0	664779818.0	40809.0	485.0	/scratch1/btsheal/work/18/242592cf682ca1d83848fa318a5dd1			SRX398836	112231611
8833	3402026.pbs02	fastq_dump	SRX398864	fastq_dump (SRX398864)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630017442368	1630017456223	1630017491534	49166	25338		14.2	0.2	67825664.0	116596736.0	67825664.0	116613120.0	24332374.0	122282865.0	1266.0	1051.0	39001427.0	122280554.0	18040.0	194.0	/scratch1/btsheal/work/18/5f22b524b538037599306196ab737f			SRX398864	21799721
6835	3398599.pbs02	fastq_dump	SRX1734421	fastq_dump (SRX1734421)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630009881331	1630009893464	1630010338024	456693	439361		44.0	0.2	69619712.0	187199488.0	69619712.0	244686848.0	2096121426.0	9429137953.0	15989.0	72760.0	2099489565.0	9429121392.0	87450.0	2994.0	/scratch1/btsheal/work/18/bd62d143360922a4a4a310b544e680			SRX1734421	2082416253
5050	3396526.pbs02	fastq_dump	SRX3060104	fastq_dump (SRX3060104)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630003007573	1630003019948	1630003097973	90400	76889		39.5	0.2	66887680.0	183595008.0	68259840.0	244596736.0	166103993.0	1398441409.0	2341.0	10788.0	180773006.0	1398439088.0	91602.0	360.0	/scratch1/btsheal/work/19/046437aae2008b80e2b37e858b274e			SRX3060104	163578073
1281	3391103.pbs02	fastq_dump	SRX2656595	fastq_dump (SRX2656595)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629988765393	1629988773705	1629989050754	285361	279145		52.2	0.2	63586304.0	181288960.0	64585728.0	242786304.0	1988288765.0	9965458047.0	12107.0	76150.0	2002957778.0	9965455718.0	717517.0	3410.0	/scratch1/btsheal/work/19/48eba0292f52a8836360689742e2dd			SRX2656595	1985800863
8330	3401393.pbs02	fastq_dump	SRX157539	fastq_dump (SRX157539)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630015524266	1630015537903	1630015807280	283014	258881		61.3	0.2	76972032.0	191905792.0	77053952.0	248569856.0	589831202.0	5480824684.0	3681.0	41934.0	604504335.0	5480822366.0	280537.0	2643.0	/scratch1/btsheal/work/1b/262babadd4a2c5504027175d6d2a7b			SRX157539	587307529
3036	3393415.pbs02	fastq_dump	SRX2039050	fastq_dump (SRX2039050)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629995397848	1629995412620	1629996064228	666380	650715		44.3	0.2	64811008.0	182185984.0	64831488.0	243703808.0	2970871873.0	14722317068.0	14021.0	112441.0	2985541042.0	14722314750.0	892865.0	7764.0	/scratch1/btsheal/work/1b/2e71d4531af6431297e716140964c1			SRX2039050	2.96839e+09
