hash	task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action	blocksize	geometry	hardware_type	latticetype	ngpus	np	n_sites
25/9ab26c	2	1859366.pbs02	hemelb		hemelb (218)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615482733318	1615482741379	1615526749998	44016680	44008461		198.6	11.6	15653892096.0	17333399552.0	15653892096.0	17397501952.0	63940992.0	6705540.0	63555.0	1872.0	54019201.0	12860909.0	57584.0	1340028.0	/scratch1/btsheal/work/25/9ab26c79a522cd2b6145e8426b15ab			512	C0003	cpu	D3Q19	0	2	12265497
e0/3960d4	3	1859367.pbs02	hemelb		hemelb (219)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615482824406	1615482831408	1615505793893	22969487	22961989		398.2	12.8	17240461312.0	19609116672.0	17240670208.0	19689365504.0	64424802.0	90503639.0	64671.0	3423.0	56440499.0	12917321.0	58363.0	1541556.0	/scratch1/btsheal/work/e0/3960d4d150df76e659ddc8977c44ba			512	C0003	cpu	D3Q19	0	4	12265497
4d/1e9061	1	1859365.pbs02	hemelb		hemelb (217)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615482704421	1615482711373	1615567866995	85162574	85154431		99.6	11.0	14820012032.0	16195366912.0	14822981632.0	16259469312.0	63695793.0	5746436.0	63008.0	1749.0	54025064.0	12996106.0	1755.0	889157.0	/scratch1/btsheal/work/4d/1e9061895d14f689f76ff70d44a134			512	C0003	cpu	D3Q19	0	1	12265497
94/0aa8db	4	1859368.pbs02	hemelb		hemelb (220)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615482892945	1615482901392	1615494953535	12060590	12051670		398.3	7.1	9598894080.0	11946409984.0	9601511424.0	12153118720.0	53929458.0	51978893.0	53632.0	3036.0	43020323.0	12981135.0	47675.0	743751.0	/scratch1/btsheal/work/94/0aa8dbddffe55a23bcc2b143046635			512	C0003	cpu	D3Q19	0	8	12265497
df/6a6b75	5	1859410.pbs02	hemelb		hemelb (221)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615483935293	1615483941539	1615489932015	5996722	5989725		198.7	1.9	2557435904.0	3871449088.0	2561642496.0	4005863424.0	32455466.0	11249527.0	30159.0	2252.0	27708104.0	12993197.0	25009.0	200152.0	/scratch1/btsheal/work/df/6a6b75705f591346904c8d9af81dc4			512	C0003	cpu	D3Q19	0	16	12265497
d7/f9f347	6	1859414.pbs02	hemelb		hemelb (222)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615484069016	1615489946328	1615493158020	9089004	3212907		198.0	1.1	1532182528.0	2792656896.0	1534259200.0	2927071232.0	32471218.0	11373199.0	30302.0	2523.0	22018760.0	12994167.0	27263.0	117845.0	/scratch1/btsheal/work/d7/f9f3470904ec101e1bde2b6a368787			512	C0003	cpu	D3Q19	0	32	12265497
75/10f4ad	7	1859413.pbs02	hemelb		hemelb (223)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615484032552	1615484041560	1615485530777	1498225	1490393		99.7	11.1	14944120832.0	39625543680.0	14948294656.0	39723196416.0	63915478.0	5744982.0	63124.0	1760.0	54066027.0	12996114.0	1479.0	34030.0	/scratch1/btsheal/work/75/10f4ad16e4b7f1451c32602e5989a4			512	C0003	p100	D3Q19	0	1	12265497
f4/b46f99	8	1859466.pbs02	hemelb		hemelb (224)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615484973834	1615485535780	1615486335859	1362025	796129		196.2	11.8	15900880896.0	56471597056.0	15908503552.0	56608182272.0	64383048.0	6703763.0	63785.0	1893.0	54117508.0	12860749.0	58872.0	48273.0	/scratch1/btsheal/work/f4/b46f99c27dd243f0defe8719fb4ece			512	C0003	p100	D3Q19	0	2	12265497
3b/bf9e9c	9	1859484.pbs02	hemelb		hemelb (225)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615485538790	1615487336029	1615487791037	2252247	450829		194.7	6.5	8693825536.0	43648618496.0	8701562880.0	43782836224.0	39020784.0	19671988.0	36121.0	2172.0	28222250.0	12909035.0	31053.0	26307.0	/scratch1/btsheal/work/3b/bf9e9c529c94dea2da659f34f9f948			512	C0003	p100	D3Q19	0	4	12265497
eb/7df22a	10	1859537.pbs02	hemelb		hemelb (226)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615486343840	1615491151518	1615491401536	5057696	249205		195.1	3.7	4979990528.0	36235505664.0	4988534784.0	36313370624.0	32894802.0	15517547.0	30370.0	2205.0	22092486.0	12981015.0	25635.0	16998.0	/scratch1/btsheal/work/eb/7df22a15946e09ebce86026cce5dd9			512	C0003	p100	D3Q19	0	8	12265497
73/b3cff4	11	1859595.pbs02	hemelb		hemelb (227)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615487799399	1615497917459	1615498082469	10283070	167180		192.6	2.0	2809884672.0	33014157312.0	2818109440.0	33092222976.0	32902327.0	11370916.0	30499.0	2305.0	22117067.0	12993049.0	25403.0	10517.0	/scratch1/btsheal/work/73/b3cff4bfe7e666a80b2631614041f3			512	C0003	p100	D3Q19	0	16	12265497
fc/7c549a	12	1859596.pbs02	hemelb		hemelb (228)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615487812317	1615723970928	1615724055937	236243620	85239		191.2	1.3	1774493696.0	31072239616.0	1781743616.0	31150301184.0	32919026.0	11679450.0	30723.0	2654.0	22104779.0	12994065.0	26385.0	5946.0	/scratch1/btsheal/work/fc/7c549a839ad33da0e97e0de5d471c6			512	C0003	p100	D3Q19	0	32	12265497
85/4ce936	13	1859802.pbs02	hemelb		hemelb (229)	CACHED	0	[hemelb/D3Q19-v100]		1	86400000			1	1615489940293	1615489946336	1615490661493	721200	714218		99.7	3.7	15069335552.0	35491569664.0	15073005568.0	35617398784.0	64180897.0	5756027.0	65212.0	1946.0	73939819.0	12996010.0	2342.0	8137.0	/scratch1/btsheal/work/85/4ce9360f47344a9c447333d0ce05af			512	C0003	v100	D3Q19	0	1	12265497
e2/84a218	15	1859815.pbs02	hemelb		hemelb (231)	CACHED	0	[hemelb/D3Q19-v100]		1	86400000			1	1615490042644	1615490052116	1615490286436	243792	233457		192.7	2.2	8958668800.0	35125497856.0	8967036928.0	35203362816.0	39910506.0	19735609.0	39468.0	3802.0	28234538.0	12909049.0	34056.0	12935.0	/scratch1/btsheal/work/e2/84a21836f918d22df6da2298dbb402			512	C0003	v100	D3Q19	0	4	12265497
ff/e90ff2	16	1859818.pbs02	hemelb		hemelb (232)	CACHED	0	[hemelb/D3Q19-v100]		1	86400000			1	1615490294604	1615498087466	1615498232516	7937912	142086		192.9	1.3	5253111808.0	27995369472.0	5261422592.0	28073234432.0	33783704.0	15591036.0	33721.0	3808.0	22133446.0	12976929.0	28629.0	8376.0	/scratch1/btsheal/work/ff/e90ff2360f58b4ed6662f8a1413b68			512	C0003	v100	D3Q19	0	8	12265497
12/f8b8cf	14	1859803.pbs02	hemelb		hemelb (230)	CACHED	0	[hemelb/D3Q19-v100]		1	86400000			1	1615489998799	1615490006424	1615490436454	437655	431600		196.1	4.0	16044466176.0	47943872512.0	16052707328.0	48080457728.0	66129693.0	6724404.0	66662.0	2236.0	54142084.0	12860747.0	60631.0	27001.0	/scratch1/btsheal/work/12/f8b8cf54523f9a2d876e1fa9ae44cd			512	C0003	v100	D3Q19	0	2	12265497
97/2b7568	17	1859826.pbs02	hemelb		hemelb (233)	CACHED	0	[hemelb/D3Q19-v100]		1	86400000			1	1615490444727	1615598416853	1615598501849	108057122	86684		191.0	0.8	2936369152.0	24415199232.0	2944638976.0	24493326336.0	33432330.0	11467493.0	33010.0	4235.0	22117067.0	12992377.0	29144.0	5901.0	/scratch1/btsheal/work/97/2b756815a4f95a0f78e4af32b22965			512	C0003	v100	D3Q19	0	16	12265497
ce/715544	18	1859843.pbs02	hemelb		hemelb (234)	CACHED	0	[hemelb/D3Q19-v100]		1	86400000			1	1615490669303	1615724090933	1615724140965	233471662	53000		184.2	0.4	1866694656.0	22520725504.0	1870688256.0	22652428288.0	33469214.0	11831543.0	33254.0	4846.0	22117067.0	12990489.0	28538.0	4598.0	/scratch1/btsheal/work/ce/715544949fa4548c1ef54a0acaa4f0			512	C0003	v100	D3Q19	0	32	12265497
7e/85c3ef	20	1859867.pbs02	hemelb		hemelb (236)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615491144466	1615491151532	1615542187710	51043244	51035801		198.5	11.6	15658278912.0	17329266688.0	15658319872.0	17398751232.0	63941840.0	6705565.0	63557.0	1873.0	60560513.0	12860905.0	57983.0	1939631.0	/scratch1/btsheal/work/7e/85c3efc0106b7ff8e5015719d10884			512	C0003	cpu	D3Q19	0	2	12265497
f6/42c3f3	22	1860400.pbs02	hemelb		hemelb (238)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615491573746	1615491580769	1615503368194	11794448	11786100		795.1	14.1	19078889472.0	23138742272.0	19083792384.0	23231856640.0	65393903.0	163615392.0	66925.0	5100.0	54033175.0	12985231.0	59678.0	1374942.0	/scratch1/btsheal/work/f6/42c3f3e79d9a674524defe0b1fea5b			512	C0003	cpu	D3Q19	0	8	12265497
0b/201a0d	21	1860191.pbs02	hemelb		hemelb (237)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615491469464	1615491490751	1615513779931	22310467	22288777		198.6	6.2	8430702592.0	9985478656.0	8430956544.0	10119696384.0	38576166.0	19673726.0	35892.0	2157.0	28156711.0	12909227.0	29907.0	645786.0	/scratch1/btsheal/work/0b/201a0dd7e1f9005f939fbfc8b3b1d8			512	C0003	cpu	D3Q19	0	4	12265497
14/c5ffc9	23	1860402.pbs02	hemelb		hemelb (239)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615491657505	1615493168027	1615499342681	7685176	6177196		198.5	1.9	2567639040.0	3871744000.0	2567729152.0	3944431616.0	32460884.0	11283698.0	30191.0	2248.0	22018760.0	12997305.0	24441.0	207023.0	/scratch1/btsheal/work/14/c5ffc9ff05e876b51042124e232373			512	C0003	cpu	D3Q19	0	16	12265497
6b/00413b	24	1860413.pbs02	hemelb		hemelb (240)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615491788723	1615497628137	1615500757838	8969115	3125864		396.4	2.2	2996637696.0	5074604032.0	3002388480.0	5343236096.0	53948487.0	26422601.0	53846.0	3384.0	43020328.0	12994171.0	49787.0	252775.0	/scratch1/btsheal/work/6b/00413bd10873cf608a99c5e5e72878			512	C0003	cpu	D3Q19	0	32	12265497
6f/dc0a0b	25	1860950.pbs02	hemelb		hemelb (241)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615492680670	1615492687834	1615494178588	1497918	1488571		99.8	11.1	14944108544.0	39625543680.0	14947225600.0	39723196416.0	63915482.0	5744997.0	63114.0	1750.0	54066027.0	12996138.0	1405.0	31597.0	/scratch1/btsheal/work/6f/dc0a0b79dbc935cb714cdd0411afc9			512	C0003	p100	D3Q19	0	1	12265497
70/6bb583	26	1861007.pbs02	hemelb		hemelb (242)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615493616151	1615493623387	1615494418571	802420	792548		196.7	11.8	15900717056.0	56470347776.0	15908327424.0	56606932992.0	64383377.0	6703760.0	63784.0	1892.0	54125700.0	12860761.0	58742.0	46788.0	/scratch1/btsheal/work/70/6bb583c234834b7f2f3c0bb10105c2			512	C0003	p100	D3Q19	0	2	12265497
4c/112e3c	27	1860976.pbs02	hemelb		hemelb (243)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615493165932	1615493173038	1615493608397	442465	435681		196.0	6.4	8695922688.0	43648614400.0	8703569920.0	43782832128.0	39020550.0	19671942.0	36117.0	2168.0	28377898.0	12909033.0	31019.0	27719.0	/scratch1/btsheal/work/4c/112e3ce1e5492d016db2aa4d9cca68			512	C0003	p100	D3Q19	0	4	12265497
ec/af185c	28	1861047.pbs02	hemelb		hemelb (244)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615494186472	1615598426855	1615598692483	104506011	262840		194.4	3.7	4967260160.0	36238872576.0	4975865856.0	36316737536.0	32897038.0	15523389.0	30387.0	2206.0	22080198.0	12976889.0	25985.0	18809.0	/scratch1/btsheal/work/ec/af185c720caa5abeb3f77857ead412			512	C0003	p100	D3Q19	0	8	12265497
e0/ab79cb	30	1861088.pbs02	hemelb		hemelb (246)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615495151691	1615724180961	1615724265969	229114278	85419		191.4	1.3	1769639936.0	31136202752.0	1776934912.0	31214264320.0	32919071.0	11679484.0	30708.0	2651.0	22117067.0	12994063.0	25875.0	5882.0	/scratch1/btsheal/work/e0/ab79cb1f6f0e4d22a916cfdf7ad29c			512	C0003	p100	D3Q19	0	32	12265497
fb/145e9d	29	1861083.pbs02	hemelb		hemelb (245)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615494961702	1615615998914	1615616153952	121192250	151451		193.2	2.1	2812456960.0	33015054336.0	2820759552.0	33093181440.0	32901314.0	11371156.0	30473.0	2301.0	22137547.0	12993067.0	26321.0	9973.0	/scratch1/btsheal/work/fb/145e9de966d8a347a2be612d0a8176			512	C0003	p100	D3Q19	0	16	12265497
66/985070	31	1861064.pbs02	hemelb		hemelb (247)	CACHED	0	[hemelb/D3Q19-v100]		1	86400000			1	1615494426646	1615494433492	1615495143575	716929	707823		99.7	3.7	15072710656.0	35491545088.0	15072710656.0	35617374208.0	64388382.0	5756040.0	65916.0	1949.0	54066027.0	12995986.0	2026.0	9560.0	/scratch1/btsheal/work/66/9850708e14931931f8a51596ab41a4			512	C0003	v100	D3Q19	0	1	12265497
84/8ea733	32	1861865.pbs02	hemelb		hemelb (250)	CACHED	0	[hemelb/D3Q19-v100]		1	86400000			1	1615498070568	1615498077511	1615498487581	417013	411475		193.9	4.0	16056872960.0	47963000832.0	16057450496.0	48088821760.0	65227444.0	6724417.0	67080.0	2236.0	54117508.0	12860737.0	60550.0	22261.0	/scratch1/btsheal/work/84/8ea7335b3b0a21651a37da1d20aa54			512	C0003	v100	D3Q19	0	2	12265497
04/6b9c18	34	1861856.pbs02	hemelb		hemelb (249)	CACHED	0	[hemelb/D3Q19-v100]		1	86400000			1	1615497913413	1615497922484	1615498062498	149085	143469		191.5	1.3	5258584064.0	27993001984.0	5266825216.0	28129587200.0	33783736.0	15590764.0	33726.0	3800.0	22092486.0	12981023.0	28584.0	8619.0	/scratch1/btsheal/work/04/6b9c186bb2a74912d8139622796e28			512	C0003	v100	D3Q19	0	8	12265497
27/cccb8d	33	1861854.pbs02	hemelb		hemelb (248)	CACHED	0	[hemelb/D3Q19-v100]		1	86400000			1	1615497840444	1615497847490	1615498092501	252057	244804		184.4	2.2	8958365696.0	35125391360.0	8966668288.0	35203256320.0	39557459.0	19735423.0	38617.0	3799.0	28246826.0	12909025.0	35893.0	17050.0	/scratch1/btsheal/work/27/cccb8d840e0fc2b887ddb70080b91c			512	C0003	v100	D3Q19	0	4	12265497
36/eb3767	36	1861867.pbs02	hemelb		hemelb (252)	CACHED	0	[hemelb/D3Q19-v100]		1	86400000			1	1615498098560	1615724300967	1615724350973	226252413	52852		184.6	0.4	1867997184.0	22453788672.0	1871835136.0	22526832640.0	33470062.0	11830750.0	33250.0	4826.0	22117067.0	12990493.0	28979.0	4481.0	/scratch1/btsheal/work/36/eb3767eead2ccd32e4d273c7df48c1			512	C0003	v100	D3Q19	0	32	12265497
e4/c5baf5	35	1861866.pbs02	hemelb		hemelb (251)	CACHED	0	[hemelb/D3Q19-v100]		1	86400000			1	1615498088464	1615598321834	1615598406863	100318399	89163		190.6	0.8	2938200064.0	24415199232.0	2945822720.0	24551657472.0	33432209.0	11467709.0	32965.0	4237.0	22117067.0	12992393.0	30412.0	5472.0	/scratch1/btsheal/work/e4/c5baf5353c4f04d2e72b94417ecdd7			512	C0003	v100	D3Q19	0	16	12265497
9b/f88d62	37	1861938.pbs02	hemelb		hemelb (253)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615499350626	1615499357689	1615577541769	78191143	78183682		99.7	11.0	14823055360.0	16200749056.0	14827020288.0	16259469312.0	63695650.0	5746449.0	63009.0	1749.0	54016872.0	12996130.0	1289.0	816865.0	/scratch1/btsheal/work/9b/f88d627a226f02410c2c4ddf23d5a9			512	C0003	cpu	D3Q19	0	1	12265497
cc/c63dea	38	1861882.pbs02	hemelb		hemelb (254)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615498240087	1615498247531	1615542820937	44580850	44573760		199.0	11.6	15657644032.0	17329270784.0	15657644032.0	17398755328.0	63940822.0	6705529.0	63553.0	1872.0	54019201.0	12860895.0	57592.0	1403828.0	/scratch1/btsheal/work/cc/c63deae496cfe364993fb738bd25f0			512	C0003	cpu	D3Q19	0	2	12265497
b5/0ed831	39	1861891.pbs02	hemelb		hemelb (255)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615498495356	1615498502591	1615520484195	21988839	21980505		198.5	6.3	8455139328.0	10009665536.0	8455639040.0	10082156544.0	38577028.0	19673691.0	35890.0	2158.0	28148519.0	12909199.0	29788.0	675323.0	/scratch1/btsheal/work/b5/0ed831b4bf5438dfa783865b09461f			512	C0003	cpu	D3Q19	0	4	12265497
83/2fe319	41	1862022.pbs02	hemelb		hemelb (257)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615500823948	1615500832897	1615506904138	6080190	6072434		198.4	1.9	2562605056.0	3875495936.0	2566344704.0	3948118016.0	32459961.0	11251303.0	30179.0	2247.0	22018760.0	12989103.0	24716.0	212000.0	/scratch1/btsheal/work/83/2fe319e82167da1b550608333c8dbf			512	C0003	cpu	D3Q19	0	16	12265497
77/06fb16	42	1862054.pbs02	hemelb		hemelb (258)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615501215476	1615506909154	1615510399569	9184093	3485944		198.1	1.1	1531543552.0	2795053056.0	1536212992.0	2929467392.0	32472312.0	11407754.0	30337.0	2531.0	22018760.0	12998295.0	24553.0	126248.0	/scratch1/btsheal/work/77/06fb16278ad3141381eb78ff6ed3e9			512	C0003	cpu	D3Q19	0	32	12265497
b2/840b8b	40	1862020.pbs02	hemelb		hemelb (256)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615500765702	1615500772871	1615512739825	11974123	11966490		198.6	3.5	4742623232.0	6128271360.0	4744011776.0	6262489088.0	32450303.0	15490442.0	30129.0	2182.0	22018755.0	12981131.0	24107.0	384770.0	/scratch1/btsheal/work/b2/840b8bc71ecd8f64d61c1bc4e7016b			512	C0003	cpu	D3Q19	0	8	12265497
41/e123f8	43	1862188.pbs02	hemelb		hemelb (259)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615503376069	1615503383205	1615504943717	1567648	1521198		99.6	11.1	14944743424.0	39625543680.0	14948917248.0	39723196416.0	63915908.0	5745000.0	63064.0	1700.0	54074219.0	12996114.0	1424.0	37975.0	/scratch1/btsheal/work/41/e123f8272cab863850c24c83b7b7cd			512	C0003	p100	D3Q19	0	1	12265497
15/157286	45	1862223.pbs02	hemelb		hemelb (261)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615504210990	1615504218295	1615504678397	467407	457782		193.0	6.4	8672935936.0	43624357888.0	8681664512.0	43758575616.0	39018777.0	19671958.0	36116.0	2170.0	28197674.0	12909039.0	30957.0	29060.0	/scratch1/btsheal/work/15/157286d04ab77133a860e755620519			512	C0003	p100	D3Q19	0	4	12265497
60/f41fda	44	1862189.pbs02	hemelb		hemelb (260)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615503384005	1615503388858	1615504203304	819299	812655		193.9	11.8	15898841088.0	56470347776.0	15907516416.0	56606932992.0	64381232.0	6703736.0	63781.0	1892.0	54068356.0	12860765.0	58849.0	51527.0	/scratch1/btsheal/work/60/f41fda5312c827ef5234e0b26e4ba4			512	C0003	p100	D3Q19	0	2	12265497
5c/8d937b	46	1862243.pbs02	hemelb		hemelb (262)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615504686184	1615598731896	1615598986919	94300735	259111		194.6	3.7	4979351552.0	36235509760.0	4987961344.0	36313374720.0	32895082.0	15517460.0	30367.0	2203.0	22117062.0	12981009.0	25958.0	15630.0	/scratch1/btsheal/work/5c/8d937b930df7fd718fec02db2e2768			512	C0003	p100	D3Q19	0	8	12265497
f1/0e272d	47	1862255.pbs02	hemelb		hemelb (263)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615504951484	1615616158939	1615616313957	111362473	152030		193.9	2.0	2805080064.0	33011830784.0	2812227584.0	33089957888.0	32901407.0	11371240.0	30478.0	2306.0	22080203.0	12988965.0	25987.0	10003.0	/scratch1/btsheal/work/f1/0e272daddb09edbd132f3731baba1f			512	C0003	p100	D3Q19	0	16	12265497
e6/644bc3	49	1862395.pbs02	hemelb		hemelb (265)	CACHED	0	[hemelb/D3Q19-v100]		1	86400000			1	1615506911792	1615506919135	1615507629382	717590	708429		99.4	3.7	15073275904.0	35491553280.0	15073275904.0	35617382400.0	64388431.0	5756024.0	65916.0	1949.0	54066027.0	12995970.0	2041.0	8466.0	/scratch1/btsheal/work/e6/644bc33629aa65d73dec385d13ead5			512	C0003	v100	D3Q19	0	1	12265497
53/c9d2e0	50	1862451.pbs02	hemelb		hemelb (266)	CACHED	0	[hemelb/D3Q19-v100]		1	86400000			1	1615507637122	1615507644370	1615508054364	417242	411478		194.4	4.0	16045334528.0	47952236544.0	16054009856.0	48088821760.0	65227515.0	6724430.0	67081.0	2236.0	54117508.0	12860731.0	60855.0	22554.0	/scratch1/btsheal/work/53/c9d2e01cc5c437c7aa94961b51ca58			512	C0003	v100	D3Q19	0	2	12265497
87/07f623	48	1862318.pbs02	hemelb		hemelb (264)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615505801615	1615724390966	1615724476002	218674387	84760		191.6	1.3	1775939584.0	31136284672.0	1783574528.0	31213936640.0	32919219.0	11680072.0	30708.0	2654.0	22117067.0	12989987.0	25599.0	5574.0	/scratch1/btsheal/work/87/07f623421c5efea250e53e7e8c943d			512	C0003	p100	D3Q19	0	32	12265497
3b/69a177	51	1862468.pbs02	hemelb		hemelb (267)	CACHED	0	[hemelb/D3Q19-v100]		1	86400000			1	1615507942047	1615507949306	1615508169313	227266	217131		195.1	2.2	8958373888.0	35125497856.0	8966672384.0	35262083072.0	39911399.0	19735508.0	39469.0	3800.0	28246826.0	12909077.0	34156.0	12552.0	/scratch1/btsheal/work/3b/69a1770dcae1f7b2a6d87281703ef1			512	C0003	v100	D3Q19	0	4	12265497
96/4a6be4	52	1862469.pbs02	hemelb		hemelb (268)	CACHED	0	[hemelb/D3Q19-v100]		1	86400000			1	1615508062140	1615617084051	1615617274052	109211912	189415		187.6	1.3	5253914624.0	28072542208.0	5262147584.0	28150407168.0	33441123.0	19874755.0	32898.0	3782.0	22092486.0	13001497.0	91550.0	10637.0	/scratch1/btsheal/work/96/4a6be46288a96c525ef93be1e5e39c			512	C0003	v100	D3Q19	0	8	12265497
96/357d9f	53	1862471.pbs02	hemelb		hemelb (269)	CACHED	0	[hemelb/D3Q19-v100]		1	86400000			1	1615508175987	1615622539747	1615622834789	114658802	296903		177.3	0.8	2937458688.0	24619675648.0	2945216512.0	24697802752.0	33446477.0	11463378.0	33025.0	4211.0	22092491.0	13017605.0	350025.0	14292.0	/scratch1/btsheal/work/96/357d9f6f72dfc9ea25071ad3332d15			512	C0003	v100	D3Q19	0	16	12265497
45/3e82b9	55	1862548.pbs02	hemelb		hemelb (271)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615510407400	1615510414572	1615580322653	69915253	69907206		99.9	8.5	11535970304.0	13479178240.0	11538747392.0	13541502976.0	52822678.0	5129065.0	50938.0	1679.0	50512490.0	12378773.0	1615.0	767535.0	/scratch1/btsheal/work/45/3e82b901c25a5cf0ed26b2be94d252			512	C0005	cpu	D3Q19	0	1	9525498
e3/cd7282	56	1862665.pbs02	hemelb		hemelb (272)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615512747679	1615512754825	1615546807474	34059795	34052945		198.5	9.5	12741881856.0	14975541248.0	12744622080.0	15041470464.0	53068291.0	6050718.0	51486.0	1797.0	61786560.0	12206160.0	45465.0	1294381.0	/scratch1/btsheal/work/e3/cd7282d7e6c0356742fe7b12f4e171			512	C0005	cpu	D3Q19	0	2	9525498
35/768dbc	54	1862520.pbs02	hemelb		hemelb (270)	CACHED	0	[hemelb/D3Q19-v100]		1	86400000			1	1615509562072	1615724511000	1615724561002	214998930	53252		185.1	0.4	1869271040.0	22453747712.0	1873453056.0	22527434752.0	33469769.0	11831541.0	33239.0	4852.0	22117067.0	12994585.0	28675.0	4373.0	/scratch1/btsheal/work/35/768dbc8b6a8fa406fd772a99a4b18a			512	C0003	v100	D3Q19	0	32	12265497
ec/d49e68	57	1862780.pbs02	hemelb		hemelb (273)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615513787940	1615513794964	1615532026424	18238484	18230458		198.4	5.0	6700519424.0	8565829632.0	6702051328.0	8700047360.0	32430682.0	14810147.0	29738.0	2021.0	22002244.0	12338600.0	23850.0	554907.0	/scratch1/btsheal/work/ec/d49e68efc9dc34f31892e8b5b0adc8			512	C0005	cpu	D3Q19	0	4	9525498
98/f2c9a3	58	1864322.pbs02	hemelb		hemelb (275)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615518682368	1615518688761	1615528140194	9457826	9447603		198.6	2.6	3660881920.0	5179527168.0	3662204928.0	5250240512.0	28194086.0	10607150.0	25377.0	2049.0	17761878.0	12362442.0	19886.0	296417.0	/scratch1/btsheal/work/98/f2c9a36788f02aef3a4f3b0aa805f6			512	C0005	cpu	D3Q19	0	8	9525498
10/e4f1e0	60	1864939.pbs02	hemelb		hemelb (276)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615521061944	1615521069315	1615523494613	2432669	2423600		198.0	0.9	1230737408.0	2526220288.0	1234677760.0	2660634624.0	28214717.0	10759068.0	25544.0	2449.0	17761883.0	12377508.0	20744.0	94543.0	/scratch1/btsheal/work/10/e4f1e0e2702808fc10940dc106b77e			512	C0005	cpu	D3Q19	0	32	9525498
68/93da3b	59	1864914.pbs02	hemelb		hemelb (274)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615520492085	1615520499212	1615525339865	4847780	4838747		198.2	1.5	2047762432.0	3406974976.0	2050994176.0	3541323776.0	28203976.0	10664610.0	25445.0	2186.0	17782363.0	12372572.0	20540.0	175004.0	/scratch1/btsheal/work/68/93da3bbe0b1c69fa0fa9c7e0b7af68			512	C0005	cpu	D3Q19	0	16	9525498
61/cd93ab	61	1865184.pbs02	hemelb		hemelb (277)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615524503370	1615524509743	1615525674890	1171520	1165245		99.6	8.6	11655917568.0	34862505984.0	11659120640.0	34958381056.0	53042682.0	5127398.0	51005.0	1641.0	43201133.0	12378773.0	1773.0	28543.0	/scratch1/btsheal/work/61/cd93abb22aa022260cc652727ebef1			512	C0005	p100	D3Q19	0	1	9525498
