task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action	n_remote_run_ids	n_spots	sample_id
4913	3396384.pbs02	download_runs	SRX2436390	download_runs (SRX2436390)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630002502693	1630002548766	1630002856242	353549	314787		4.3	0.2	60112896.0	115015680.0	60112896.0	115032064.0	768581126.0	749683953.0	107717.0	1667.0	41709629.0	749678271.0	42238.0	201.0	/scratch1/btsheal/work/58/5ce2f5e5491a24078ac79e693b3377			1	12734814	SRX2436390
2079	3392477.pbs02	download_runs	SRX2095229	download_runs (SRX2095229)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629991755917	1629991766764	1629991871687	115770	105202		15.5	0.1	52858880.0	106352640.0	52858880.0	106369024.0	966807322.0	947582566.0	124193.0	2045.0	41729625.0	947576887.0	48716.0	199.0	/scratch1/btsheal/work/58/b9a5e16f2dab9a68810d710fcdee77			1	29414846	SRX2095229
6790	3398542.pbs02	download_runs	SRX705991	download_runs (SRX705991)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630009694868	1630009705055	1630010229749	534881	522822		7.4	0.2	54890496.0	109678592.0	54890496.0	109694976.0	2909885789.0	2887184782.0	397003.0	5744.0	41708885.0	2887179101.0	177709.0	202.0	/scratch1/btsheal/work/59/63631a679822adae3e770a1303f0c9			1	42785223	SRX705991
8103	3400575.pbs02	download_runs	SRX525651	download_runs (SRX525651)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630014665007	1630014808371	1630014904330	239323	102871		20.2	0.2	55521280.0	109678592.0	55521280.0	109694976.0	1383352914.0	1363344300.0	185266.0	2838.0	41710418.0	1363338618.0	67930.0	215.0	/scratch1/btsheal/work/59/752482956a9d6343dea5e035fb17a1			1	40281645	SRX525651
9044	3402230.pbs02	download_runs	SRX1604107	download_runs (SRX1604107)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630018270675	1630018281372	1630018401886	131211	110537		4.4	0.2	50860032.0	105209856.0	50860032.0	105226240.0	164089783.0	146258860.0	26982.0	516.0	41711590.0	146253181.0	25071.0	195.0	/scratch1/btsheal/work/59/c26e7cf38a8542867bb5bc02919517			1	3057066	SRX1604107
7681	3399877.pbs02	download_runs	SRX1676066	download_runs (SRX1676066)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630013085708	1630013099085	1630013526806	441098	426589		3.9	0.2	62361600.0	116523008.0	62361600.0	116539392.0	1074593530.0	1055156992.0	146995.0	2250.0	41709360.0	1055151306.0	57379.0	196.0	/scratch1/btsheal/work/59/cc905ac70e0e6b097e7d3ef3c2e9a3			1	22156298	SRX1676066
7265	3399174.pbs02	download_runs	SRX1660597	download_runs (SRX1660597)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630011519077	1630011530956	1630012921214	1402137	1388783		3.6	0.1	50462720.0	102846464.0	50462720.0	102862848.0	4276723487.0	4251613318.0	572940.0	8347.0	41710962.0	4251607636.0	235408.0	397.0	/scratch1/btsheal/work/5a/0ed2adc18790c1c658390a93bff5a3			1	34272695	SRX1660597
1265	3391091.pbs02	download_runs	SRX3464719	download_runs (SRX3464719)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629988708267	1629988717506	1629988798638	90371	79249		6.4	0.2	54108160.0	107212800.0	54108160.0	107229184.0	204460499.0	186579710.0	29784.0	593.0	41709687.0	186574031.0	11676.0	215.0	/scratch1/btsheal/work/5a/16a9340d0e291a838081ae10ac1e8d			1	7472817	SRX3464719
879	3390179.pbs02	download_runs	DRX064460	download_runs (DRX064460)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629987137798	1629987167576	1629987637561	499763	468713		9.8	0.2	55332864.0	109678592.0	55332864.0	109694976.0	3259319639.0	3235899517.0	442432.0	6409.0	41728539.0	3235893848.0	193856.0	217.0	/scratch1/btsheal/work/5a/67b6c122f05721c1c40e820643d5ec			1	23638602	DRX064460
865	3390115.pbs02	download_runs	ERX1477503	download_runs (ERX1477503)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629987076874	1629987087576	1629987547551	470677	461068		6.5	0.2	50958336.0	105209856.0	50958336.0	105226240.0	2062405336.0	2041232126.0	274189.0	4131.0	41717670.0	2041226459.0	119282.0	1016.0	/scratch1/btsheal/work/5a/9c656f64379763e52a2c07620a6cd4			1	28374485	ERX1477503
4030	3394919.pbs02	download_runs	SRX2435618	download_runs (SRX2435618)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629999196156	1629999197816	1629999232306	36150	27489		14.2	0.2	55095296.0	109682688.0	55095296.0	109699072.0	105485287.0	87757835.0	16548.0	405.0	41710597.0	87752159.0	5417.0	210.0	/scratch1/btsheal/work/5b/1af48f05c3a1dbf1c4fd74ba7dc8b7			1	2621734	SRX2435618
8115	3400712.pbs02	download_runs	ERX2055379	download_runs (ERX2055379)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630014712188	1630014863677	1630015029364	317176	165212		6.7	0.1	47026176.0	98930688.0	47026176.0	98947072.0	629247606.0	610596553.0	86332.0	1402.0	41710877.0	610590871.0	34978.0	204.0	/scratch1/btsheal/work/5b/26310eac88577967fcb1a2152e7b61			1	14870328	ERX2055379
5230	3396727.pbs02	download_runs	SRX1506471	download_runs (SRX1506471)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630003739482	1630003754534	1630003831754	92272	70647		5.6	0.2	60473344.0	114462720.0	60473344.0	114479104.0	65699942.0	48046531.0	11194.0	329.0	41708702.0	48040860.0	27212.0	203.0	/scratch1/btsheal/work/5b/9842187bbfd761d9f7d48fdcb015a4			1	2449267	SRX1506471
3513	3393871.pbs02	download_runs	SRX1734909	download_runs (SRX1734909)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629997206465	1629997223773	1629997850802	644337	620800		3.9	0.2	56586240.0	111296512.0	56586240.0	111312896.0	1585688939.0	1535600772.0	232938.0	4265.0	41726600.0	1535568248.0	87837.0	238.0	/scratch1/btsheal/work/5b/9964c826433b80e75b7adbfa6e6adc			6	26380904	SRX1734909
2968	3393356.pbs02	download_runs	ERX1946731	download_runs (ERX1946731)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629995155250	1629995164911	1629995983878	828628	816490		4.1	0.1	51437568.0	105209856.0	51437568.0	105226240.0	2436696478.0	2414871427.0	331307.0	4843.0	41710379.0	2414865741.0	149518.0	213.0	/scratch1/btsheal/work/5c/2561a47794715ab6e213544de12a12			1	19575994	ERX1946731
2301	3392693.pbs02	download_runs	SRX2539484	download_runs (SRX2539484)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629992592261	1629992607095	1629993308594	716333	696464		4.6	0.1	49717248.0	102572032.0	49717248.0	102588416.0	2116101360.0	2094842170.0	301958.0	4233.0	41710745.0	2094836484.0	118627.0	286.0	/scratch1/btsheal/work/5c/76eb733cd5d97c7ee497f79e6774c9			1	23703063	SRX2539484
9530	3402732.pbs02	download_runs	SRX3060202	download_runs (SRX3060202)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630020110416	1630020122589	1630020230512	120096	104700		4.9	0.2	60317696.0	115015680.0	60317696.0	115032064.0	159560934.0	141737327.0	24739.0	508.0	41710412.0	141731652.0	27399.0	212.0	/scratch1/btsheal/work/5c/d6e0fa7200ed5a9a36279cb873fb05			1	4346081	SRX3060202
8023	3400229.pbs02	download_runs	SRX1074744	download_runs (SRX1074744)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630014383766	1630014403004	1630015262589	878823	846308		7.8	0.2	54972416.0	108331008.0	54972416.0	108347392.0	5056232761.0	5029749711.0	665067.0	9831.0	41713403.0	5029744025.0	221396.0	192.0	/scratch1/btsheal/work/5c/dcab2c2caf092a3859eb32ef4fc60f			1	36632984	SRX1074744
8680	3401878.pbs02	download_runs	SRX3010420	download_runs (SRX3010420)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630016869701	1630016886439	1630017001653	131952	111299		7.3	0.2	51097600.0	105209856.0	51097600.0	105226240.0	487176523.0	468778989.0	64564.0	1132.0	41707970.0	468773308.0	24969.0	197.0	/scratch1/btsheal/work/5d/376dc6259fea8411fcd8ef4f03dca1			1	26470573	SRX3010420
2318	3392710.pbs02	download_runs	SRX2362393	download_runs (SRX2362393)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629992650227	1629992662161	1629992747907	97680	85492		6.2	0.2	56528896.0	110751744.0	56528896.0	110768128.0	184320083.0	166477003.0	28464.0	555.0	41709254.0	166471324.0	25077.0	235.0	/scratch1/btsheal/work/5d/42ab4a93396622f30670a72bfad0c6			1	9520137	SRX2362393
5714	3397246.pbs02	download_runs	SRX2024356	download_runs (SRX2024356)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630005617306	1630005628690	1630006163010	545704	535219		5.3	0.2	59420672.0	114020352.0	59420672.0	114036736.0	2122262545.0	2100960194.0	289409.0	4245.0	41710294.0	2100954508.0	125887.0	211.0	/scratch1/btsheal/work/5d/c0d10b83a3f7bd22987f5d0c4ef1a8			1	32784511	SRX2024356
8838	3402029.pbs02	download_runs	SRX2327307	download_runs (SRX2327307)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630017454972	1630017463640	1630017737593	282621	268685		8.1	0.1	51503104.0	103682048.0	51503104.0	103698432.0	1690972146.0	1670432411.0	229201.0	3424.0	41708556.0	1670426725.0	92726.0	196.0	/scratch1/btsheal/work/5d/fa01763892c2237066007a439bbb8c			1	26919400	SRX2327307
4620	3395573.pbs02	download_runs	SRX1604365	download_runs (SRX1604365)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630001448405	1630001462144	1630001508510	60105	44360		6.8	0.2	61976576.0	117301248.0	61976576.0	117317632.0	55864717.0	38226150.0	10125.0	310.0	41711586.0	38220479.0	28161.0	300.0	/scratch1/btsheal/work/5f/66a7482d70f174b23ae54a4fc6ca89			1	1499861	SRX1604365
9178	3402350.pbs02	download_runs	SRX220519	download_runs (SRX220519)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630018751486	1630018759823	1630019012451	260965	247087		2.9	0.1	49057792.0	101990400.0	49057792.0	102006784.0	789651353.0	770719395.0	117236.0	1708.0	41708289.0	770713731.0	56228.0	202.0	/scratch1/btsheal/work/5f/8e11fff68b0fde460b52b0058993fb			1	11654847	SRX220519
1325	3391141.pbs02	download_runs	SRX3394192	download_runs (SRX3394192)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629988931458	1629988940084	1629989110775	179317	167367		7.0	0.2	53833728.0	107212800.0	53833728.0	107229184.0	783659510.0	764757422.0	107000.0	1696.0	41708834.0	764751744.0	48470.0	195.0	/scratch1/btsheal/work/60/270c48fefb81d7c6e95985b4273b98			1	13330429	SRX3394192
5165	3396659.pbs02	download_runs	SRX1651397	download_runs (SRX1651397)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630003494743	1630003503710	1630004312283	817540	809303		4.3	0.2	56680448.0	111296512.0	56680448.0	111312896.0	2587730696.0	2559647404.0	354466.0	5339.0	41714101.0	2559636344.0	158767.0	360.0	/scratch1/btsheal/work/60/33ef159cb5ca87bc6943772aaab240			2	28874544	SRX1651397
6747	3398506.pbs02	download_runs	ERX2297603	download_runs (ERX2297603)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630009547347	1630009551824	1630015956055	6408708	6381038		4.8	0.2	59920384.0	114724864.0	59920384.0	114741248.0	22936792910.0	22878724512.0	3238136.0	43875.0	41710556.0	22878718819.0	1290134.0	322.0	/scratch1/btsheal/work/60/b39e29c3f22915efcacbc3530185ea			1	213853250	ERX2297603
854	3390103.pbs02	download_runs	DRX088976	download_runs (DRX088976)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629987030245	1629987037575	1629987179048	148803	139666		5.3	0.2	61349888.0	116056064.0	61349888.0	116072448.0	389586351.0	371380626.0	53915.0	946.0	41708423.0	371374963.0	27097.0	311.0	/scratch1/btsheal/work/60/c669b1c73f604ca77253eb68bd946b			1	10585651	DRX088976
6376	3398115.pbs02	download_runs	SRX3217056	download_runs (SRX3217056)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630008171266	1630008181675	1630008297101	125835	111095		6.5	0.1	44937216.0	92647424.0	44937216.0	92663808.0	351702240.0	333542296.0	53956.0	874.0	41709898.0	333536617.0	20307.0	221.0	/scratch1/btsheal/work/61/27dbeae65baf18f337e0b813a20ef9			1	2749693	SRX3217056
7280	3399190.pbs02	download_runs	SRX1247593	download_runs (SRX1247593)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630011558653	1630011576603	1630011944168	385515	369659		3.7	0.2	55222272.0	109682688.0	55222272.0	109699072.0	2169534095.0	2148164795.0	323710.0	4335.0	41708397.0	2148159113.0	142041.0	192.0	/scratch1/btsheal/work/61/3a0b1410275f3077443379cb6a319b			1	32091553	SRX1247593
3329	3393702.pbs02	download_runs	SRX3345219	download_runs (SRX3345219)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629996545452	1629996563157	1629996804290	258838	250256		4.5	0.2	59822080.0	114282496.0	59822080.0	114298880.0	719255984.0	700467888.0	98263.0	1574.0	41710230.0	700462206.0	43674.0	207.0	/scratch1/btsheal/work/61/57214ee0d3e856b6d43b72a8e6ba45			1	20680170	SRX3345219
7139	3398898.pbs02	download_runs	SRX3223541	download_runs (SRX3223541)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630011013522	1630011032279	1630012211415	1197893	1164116		3.4	0.2	60317696.0	115015680.0	60317696.0	115032064.0	2979100667.0	2956299203.0	422400.0	5876.0	41708972.0	2956293521.0	162576.0	199.0	/scratch1/btsheal/work/61/a82c612149b0cacc1d3df05494dd9d			1	41652764	SRX3223541
9209	3402383.pbs02	download_runs	SRX2016984	download_runs (SRX2016984)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630018885234	1630018896501	1630019117454	232220	215715		5.9	0.1	48283648.0	100188160.0	48283648.0	100204544.0	764168303.0	745279603.0	105279.0	1659.0	41710033.0	745273921.0	40143.0	344.0	/scratch1/btsheal/work/62/3312aa48f0b87d986c43fea69ca2ab			1	23845178	SRX2016984
7399	3399385.pbs02	download_runs	SRX2435650	download_runs (SRX2435650)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630011994235	1630012009812	1630012288854	294619	278297		4.6	0.1	46784512.0	98930688.0	46784512.0	98947072.0	744731750.0	725876830.0	101397.0	1622.0	41710694.0	725871152.0	40603.0	201.0	/scratch1/btsheal/work/62/4da2eb6ed4a9e801cbee5b795c9d9b			1	18968518	SRX2435650
3196	3393559.pbs02	download_runs	SRX389823	download_runs (SRX389823)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629995989985	1629996009177	1629996224991	235006	211611		3.8	0.1	51150848.0	105201664.0	51150848.0	105218048.0	396140998.0	377908931.0	59657.0	958.0	41709347.0	377903253.0	24760.0	201.0	/scratch1/btsheal/work/62/622afa983b71a2c91ca7d40d034962			1	7890793	SRX389823
3155	3393519.pbs02	download_runs	SRX3114805	download_runs (SRX3114805)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629995821734	1629995830704	1629997202962	1381228	1364698		6.9	0.2	56659968.0	111296512.0	56659968.0	111312896.0	6463624482.0	6434684894.0	868482.0	12511.0	41711423.0	6434679223.0	342197.0	2590.0	/scratch1/btsheal/work/62/989cfeeafbe8b8d79d7a8671638c89			1	157168358	SRX3114805
2849	3393248.pbs02	download_runs	SRX386471	download_runs (SRX386471)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629994720495	1629994733466	1629994921592	201097	187917		5.2	0.1	44720128.0	93306880.0	44720128.0	93323264.0	522659274.0	504218459.0	74429.0	1199.0	41708530.0	504212783.0	31837.0	515.0	/scratch1/btsheal/work/62/aaaa9b53caecf60c0a1b03df55eea3			1	16940366	SRX386471
6168	3397900.pbs02	download_runs	SRX2189168	download_runs (SRX2189168)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630007326179	1630007339131	1630008272057	945878	929142		2.5	0.2	53944320.0	106487808.0	53944320.0	106504192.0	2334126301.0	2312462763.0	331682.0	4648.0	41710890.0	2312457077.0	158275.0	285.0	/scratch1/btsheal/work/63/1515e9c9ce3d97c514c09c9853fbfd			1	32474555	SRX2189168
2995	3393373.pbs02	download_runs	SRX799514	download_runs (SRX799514)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629995225387	1629995235363	1629995488327	262940	253283		4.9	0.2	55189504.0	109678592.0	55189504.0	109694976.0	774156611.0	755267363.0	105010.0	1678.0	41709332.0	755261682.0	47047.0	228.0	/scratch1/btsheal/work/63/d09fbeb8a9b882634d5cf03e186020			1	31959474	SRX799514
6752	3398509.pbs02	download_runs	SRX2435472	download_runs (SRX2435472)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630009565846	1630009584655	1630009715014	149168	123343		3.8	0.2	62349312.0	117301248.0	62349312.0	117317632.0	136923802.0	119119791.0	23397.0	465.0	41710684.0	119114116.0	28288.0	203.0	/scratch1/btsheal/work/64/af05397536973928ae31c578461b95			1	3539285	SRX2435472
845	3390093.pbs02	download_runs	DRX099520	download_runs (DRX099520)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629986991564	1629986998626	1629987022545	30981	20563		24.0	0.2	55623680.0	109678592.0	55623680.0	109694976.0	206529641.0	188633099.0	30382.0	597.0	41728418.0	188627437.0	4024.0	215.0	/scratch1/btsheal/work/65/2b85406e06b9e587d33e2f66b097a3			1	3019484	DRX099520
7727	3399937.pbs02	download_runs	SRX1247592	download_runs (SRX1247592)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630013247415	1630013256023	1630013414887	167472	151415		16.3	0.1	49262592.0	101736448.0	49262592.0	101752832.0	1922667592.0	1901665238.0	258297.0	3865.0	41708397.0	1901659551.0	100778.0	201.0	/scratch1/btsheal/work/65/39cdd4d8afe45c1812bc6c21bc1bea			1	28406683	SRX1247592
4737	3395684.pbs02	download_runs	SRX528559	download_runs (SRX528559)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630001874456	1630001892646	1630002211412	336956	313048		4.6	0.2	62320640.0	117301248.0	62320640.0	117317632.0	827898291.0	808897492.0	114419.0	1780.0	41709357.0	808891811.0	43304.0	270.0	/scratch1/btsheal/work/65/b0071fbbf275b08388aa0d1ed17f87			1	23950553	SRX528559
8811	3402008.pbs02	download_runs	SRX1734512	download_runs (SRX1734512)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630017370922	1630017380610	1630018145090	774168	760959		4.1	0.2	51032064.0	105209856.0	51032064.0	105226240.0	2074460730.0	2011455123.0	313597.0	5610.0	41732637.0	2011411851.0	122819.0	207.0	/scratch1/btsheal/work/65/cc2ac4b103d5211f295e10ebc6d580			8	28790437	SRX1734512
2589	3393006.pbs02	download_runs	SRX3394084	download_runs (SRX3394084)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629993735747	1629993740887	1629993861988	126241	113582		12.2	0.2	56512512.0	110751744.0	56512512.0	110768128.0	787281576.0	768371785.0	106714.0	1703.0	41708850.0	768366102.0	41758.0	291.0	/scratch1/btsheal/work/65/da6d202e52a1e2831efd610f9dce47			1	13232839	SRX3394084
6006	3397681.pbs02	download_runs	SRX3733821	download_runs (SRX3733821)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630006744479	1630006770673	1630007090534	346055	314334		4.1	0.2	60313600.0	115015680.0	60313600.0	115032064.0	751006382.0	732142908.0	105616.0	1634.0	41707834.0	732137226.0	45011.0	225.0	/scratch1/btsheal/work/66/126e36272364880a5c36ed2f90787b			1	29931207	SRX3733821
