task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action	fastq_lines	index_bytes	sample_id
3233	3393601.pbs02	kallisto	SRX3394109	kallisto (SRX3394109)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629996146408	1629996154348	1629996204782	58374	44485		171.0	3.5	1784414208.0	2219028480.0	1784414208.0	2219061248.0	14678380826.0	4570278561.0	685426.0	57171.0	9143680909.0	2086108.0	283405.0	52.0	/scratch1/btsheal/work/12/f0f626a42cbdb9eece9fe476479c16			65538292	973695034	SRX3394109
5852	3397384.pbs02	kallisto	SRX860732	kallisto (SRX860732)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630006162783	1630006178556	1630007252692	1089909	1080007		59.3	3.5	1783894016.0	2215858176.0	1783894016.0	2215890944.0	132168475803.0	43733987320.0	5540811.0	131872.0	87470411312.0	2429673.0	3413710.0	46.0	/scratch1/btsheal/work/13/156941dbc59884c98943d51200580d			477155464	973695034	SRX860732
1083	3390917.pbs02	kallisto	DRX088951	kallisto (DRX088951)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629988047386	1629988057960	1629988102956	55570	48248		92.0	3.5	1794129920.0	2222174208.0	1794129920.0	2222206976.0	5512243600.0	1514680753.0	306627.0	51343.0	3032923166.0	1867173.0	83418.0	51.0	/scratch1/btsheal/work/14/e32bdcb7715dbd487fcf3197448228			24736784	973695034	DRX088951
6416	3398160.pbs02	kallisto	SRX793269	kallisto (SRX793269)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630008308294	1630008317138	1630008912738	604444	592127		35.6	3.5	1794002944.0	2222174208.0	1794002944.0	2222206976.0	34638798185.0	11223946878.0	1510307.0	69861.0	22450626234.0	2281766.0	874849.0	44.0	/scratch1/btsheal/work/14/e6d1bae3231ed917a9407a06967602			180993524	973695034	SRX793269
5888	3397480.pbs02	kallisto	ERX1958204	kallisto (ERX1958204)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630006302825	1630006322411	1630006379623	76798	57596		30.4	3.6	1816338432.0	2231955456.0	1817329664.0	2234675200.0	3714106026.0	915209048.0	232317.0	50204.0	1834164805.0	1774652.0	70399.0	47.0	/scratch1/btsheal/work/15/3b8a2a6d441b4cbfd99f67fbefe3f6			20533200	973695034	ERX1958204
6679	3398438.pbs02	kallisto	SRX1734912	kallisto (SRX1734912)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630009299546	1630009310550	1630009745000	445454	436650		50.4	3.5	1783427072.0	2219028480.0	1783427072.0	2285641728.0	36171643827.0	11734871905.0	1573654.0	70836.0	23472523337.0	2258243.0	914883.0	49.0	/scratch1/btsheal/work/15/695354b3ed37b2faadf43b0d72a10b			134374892	973695034	SRX1734912
6060	3397798.pbs02	kallisto	SRX2024358	kallisto (SRX2024358)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630006959509	1630006977621	1630007467030	507521	493158		36.7	3.5	1792458752.0	2219028480.0	1792458752.0	2219061248.0	35918640007.0	11650682600.0	1563201.0	70678.0	23303854122.0	2403555.0	904108.0	48.0	/scratch1/btsheal/work/16/7c8f8711b88c8a67b69124213e4f22			186354016	973695034	SRX2024358
1558	3391396.pbs02	kallisto	ERX1477516	kallisto (ERX1477516)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629989802058	1629989812502	1629990273336	471278	460063		50.3	3.5	1786003456.0	2219028480.0	1786003456.0	2219061248.0	41574337698.0	13535769409.0	1796925.0	74271.0	27074319233.0	2257798.0	1060548.0	45.0	/scratch1/btsheal/work/16/fea6fffe261f93ed46d9614402f7c1			152734324	973695034	ERX1477516
5708	3397242.pbs02	kallisto	SRX1478164	kallisto (SRX1478164)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630005603599	1630005613676	1630005780940	177341	164589		49.4	3.5	1789341696.0	2219028480.0	1789341696.0	2219061248.0	11730062498.0	3587658301.0	563583.0	55296.0	7178135777.0	2238422.0	267877.0	63.0	/scratch1/btsheal/work/17/4cc6de539f734277373dfeed807281			51667860	973695034	SRX1478164
9006	3402200.pbs02	kallisto	SRX869000	kallisto (SRX869000)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630018136302	1630018150745	1630018456790	320488	310239		46.5	3.6	1798103040.0	2222174208.0	1798103040.0	2222206976.0	24106819831.0	7713265695.0	1075064.0	63165.0	15429307330.0	2260035.0	596877.0	53.0	/scratch1/btsheal/work/17/4ecae66a9a80c32c5e8c90fc8f8b6b			122277564	973695034	SRX869000
8016	3400223.pbs02	kallisto	SRX199955	kallisto (SRX199955)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630014358239	1630014362990	1630014387990	29751	22758		243.7	0.7	1788383232.0	2219028480.0	1788383232.0	2219061248.0	6525743747.0	1852346742.0	348510.0	51987.0	3708589414.0	1700046.0	137393.0	79.0	/scratch1/btsheal/work/17/c3a223bac7d7387beed6d72a6f19fd			25378076	973695034	SRX199955
2853	3393253.pbs02	kallisto	SRX528631	kallisto (SRX528631)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629994742352	1629994759376	1629994804568	62216	53755		141.1	3.5	1794265088.0	2222174208.0	1794265088.0	2222206976.0	18714666860.0	5915882965.0	852229.0	59737.0	11834538254.0	2261839.0	406291.0	139.0	/scratch1/btsheal/work/17/c831a7b0b0dac1a640e8e567a13e86			95712396	973695034	SRX528631
3025	3393408.pbs02	kallisto	SRX1712760	kallisto (SRX1712760)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629995367979	1629995377564	1629995438053	70074	64329		161.7	3.5	1783218176.0	2219028480.0	1783218176.0	2219061248.0	23712177485.0	7581626260.0	1058755.0	62914.0	15166212005.0	2168257.0	521639.0	127.0	/scratch1/btsheal/work/18/3eac1085b45d4635f58e8d0d39190c			107383188	973695034	SRX1712760
9643	3402918.pbs02	kallisto	SRX1067807	kallisto (SRX1067807)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630020537825	1630020547383	1630020739362	201537	193713		208.4	0.7	1781174272.0	2215858176.0	1781174272.0	2215890944.0	78904609209.0	25979318725.0	3339635.0	98008.0	51961166346.0	2383567.0	1888814.0	70.0	/scratch1/btsheal/work/18/ae7fb54ad203e4c08011d0b46bcd45			293980496	973695034	SRX1067807
9744	3403103.pbs02	kallisto	SRX1745551	kallisto (SRX1745551)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630020978250	1630020990029	1630021063367	85117	77220		139.6	0.7	1782366208.0	2219028480.0	1782366208.0	2219061248.0	29952700911.0	9661857037.0	1316650.0	66882.0	19326560809.0	2224638.0	650453.0	76.0	/scratch1/btsheal/work/19/363362bebf9f3fd8399b6461131f0e			112916348	973695034	SRX1745551
1412	3391236.pbs02	kallisto	ERX1488735	kallisto (ERX1488735)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629989259569	1629989270867	1629989677854	418285	407260		46.6	3.6	1800257536.0	2222174208.0	1800257536.0	2222206976.0	30280428551.0	9771133612.0	1330194.0	67090.0	19545046469.0	2258383.0	750633.0	48.0	/scratch1/btsheal/work/19/3eef1f14b4d119b0aa37483fda1e3f			159178988	973695034	ERX1488735
1919	3391807.pbs02	kallisto	SRX1704987	kallisto (SRX1704987)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629991118299	1629991129243	1629991217772	99473	91151		62.2	3.5	1784766464.0	2219028480.0	1784766464.0	2219061248.0	9357032118.0	2796543824.0	465515.0	53787.0	5596115525.0	2134071.0	183909.0	48.0	/scratch1/btsheal/work/19/770f45ca2aa9c3dd7eeb6aea349fef			34062876	973695034	SRX1704987
6797	3398558.pbs02	kallisto	SRX1418388	kallisto (SRX1418388)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630009737040	1630009745122	1630010149689	412649	403256		61.9	3.5	1784958976.0	2215858176.0	1784958976.0	2215890944.0	46873619518.0	15302215043.0	2015927.0	77644.0	30607173802.0	2276158.0	1197708.0	50.0	/scratch1/btsheal/work/19/83743a3cf1a9fb234b29ed5b38ec86			265324680	973695034	SRX1418388
5988	3397651.pbs02	kallisto	SRX2710233	kallisto (SRX2710233)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630006684425	1630006715902	1630006815648	131223	101804		183.1	3.5	1783451648.0	2219028480.0	1783451648.0	2219061248.0	11961561534.0	3664403326.0	573150.0	55443.0	7332468473.0	1817097.0	259245.0	46.0	/scratch1/btsheal/work/19/be7317979d3da00c5b8e01fbf40919			52211752	973695034	SRX2710233
8303	3401171.pbs02	kallisto	SRX2662876	kallisto (SRX2662876)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630015433181	1630015462228	1630015608623	175442	154423		116.9	0.7	1779859456.0	2215858176.0	1779859456.0	2215890944.0	66140318301.0	21724618138.0	2812139.0	89892.0	43451639122.0	2446596.0	1510434.0	84.0	/scratch1/btsheal/work/1a/391936bf5b56d31488513b6f2d3223			245284984	973695034	SRX2662876
5684	3397218.pbs02	kallisto	SRX3729882	kallisto (SRX3729882)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630005517334	1630005538532	1630005563741	46407	32359		59.0	3.5	1790349312.0	2221121536.0	1794338816.0	2222206976.0	2342043417.0	457710046.0	175615.0	49326.0	919456393.0	1629861.0	33915.0	53.0	/scratch1/btsheal/work/1a/4f98d06e4eaddd64152e375de9cf64			7028064	973695034	SRX3729882
8570	3401778.pbs02	kallisto	SRX3646732	kallisto (SRX3646732)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630016447912	1630016455900	1630016571530	123618	116718		132.2	0.7	1782087680.0	2215858176.0	1782087680.0	2215890944.0	47373542218.0	15469044733.0	2036587.0	77962.0	30940455074.0	2465215.0	1191398.0	52.0	/scratch1/btsheal/work/1b/05269d45810df030a27f686eb0eb79			202098336	973695034	SRX3646732
2654	3393064.pbs02	kallisto	SRX2606332	kallisto (SRX2606332)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629993955150	1629993974078	1629994537141	581991	572280		38.1	3.5	1783287808.0	2215858176.0	1783287808.0	2215890944.0	43023713804.0	14019048007.0	1856825.0	75196.0	28040569994.0	2411026.0	1103337.0	61.0	/scratch1/btsheal/work/1b/1d87d68d05f0713a863703e923c7f3			158444520	973695034	SRX2606332
4316	3395284.pbs02	kallisto	SRX3394087	kallisto (SRX3394087)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630000300579	1630000307225	1630000348866	48287	37836		163.9	3.5	1783291904.0	2219028480.0	1783291904.0	2219061248.0	12645783969.0	3892743521.0	601426.0	55878.0	7788616329.0	2083359.0	281329.0	128.0	/scratch1/btsheal/work/1b/69e328f08b41217306296cd7d49194			55771416	973695034	SRX3394087
2426	3392833.pbs02	kallisto	SRX479315	kallisto (SRX479315)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629993087060	1629993096285	1629994029130	942070	932588		48.0	3.5	1785360384.0	2215858176.0	1785360384.0	2215890944.0	60936030295.0	19989822647.0	2597067.0	86584.0	39982114320.0	2413501.0	1560073.0	50.0	/scratch1/btsheal/work/1b/8bceeb21de434433c6c09facfcb3e6			284016768	973695034	SRX479315
7512	3399591.pbs02	kallisto	SRX4170307	kallisto (SRX4170307)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630012414535	1630012422016	1630012432053	17518	12116		118.0	0.7	1782083584.0	2175184896.0	1798492160.0	2226827264.0	2014165378.0	348807024.0	162065.0	49119.0	700870505.0	2019786.0	250.0	75.0	/scratch1/btsheal/work/1c/11ab4a5c0d6253900c935f93000bdd			5561692	973695034	SRX4170307
9690	3402998.pbs02	kallisto	SRX1041166	kallisto (SRX1041166)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630020714447	1630020718996	1630020764376	49929	40716		133.4	0.7	1783943168.0	2219028480.0	1783943168.0	2219061248.0	15134317384.0	4722326945.0	704268.0	57461.0	9447638441.0	2155732.0	295482.0	61.0	/scratch1/btsheal/work/1c/ebe16b1d97aa2599d531df6b50b0ed			53574036	973695034	SRX1041166
9218	3402392.pbs02	kallisto	SRX4170134	kallisto (SRX4170134)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630018924378	1630018931984	1630018951980	27602	17152		96.4	3.4	1730813952.0	2156675072.0	1792249856.0	2288263168.0	1646844675.0	226174694.0	146885.0	48885.0	455990565.0	1827423.0	15406.0	53.0	/scratch1/btsheal/work/1c/ec370215f3ebb8a2e269e2bf118c87			3607688	973695034	SRX4170134
3182	3393547.pbs02	kallisto	SRX2762798	kallisto (SRX2762798)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629995941431	1629995948922	1629996110208	168777	159593		143.1	3.5	1782169600.0	2215858176.0	1782169600.0	2282999808.0	59905459108.0	19646352952.0	2554479.0	85929.0	39295066434.0	2467743.0	1411902.0	50.0	/scratch1/btsheal/work/1d/b9db986f118c38bc6313f1aa1bf47d			278647544	973695034	SRX2762798
6833	3398596.pbs02	kallisto	SRX3540791	kallisto (SRX3540791)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630009877125	1630009888482	1630010014507	137382	130109		155.2	3.5	1787052032.0	2219028480.0	1787281408.0	2219061248.0	14948672912.0	4659926629.0	696595.0	57342.0	9323876053.0	1636610.0	344226.0	94.0	/scratch1/btsheal/work/1d/e32647c6db2f88bab372acb49b5464			83041788	973695034	SRX3540791
1999	3392320.pbs02	kallisto	SRX4170925	kallisto (SRX4170925)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629991418620	1629991425088	1629991449979	31359	24666		83.0	3.5	1780637696.0	2173644800.0	1794064384.0	2222206976.0	2131097656.0	387636639.0	166897.0	49193.0	778825885.0	1871708.0	28549.0	44.0	/scratch1/btsheal/work/1d/ee69227655645be830fe02569d63df			6182476	973695034	SRX4170925
6231	3397966.pbs02	kallisto	SRX3405394	kallisto (SRX3405394)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630007601317	1630007617560	1630007647573	46256	28600		68.9	3.5	1789173760.0	2219028480.0	1789476864.0	2219061248.0	2164184860.0	398952423.0	168269.0	49218.0	800884034.0	2158427.0	30647.0	49.0	/scratch1/btsheal/work/1e/49ac7051d30120706e03af42dd28c8			9116552	973695034	SRX3405394
8468	3401677.pbs02	kallisto	ERX2055379	kallisto (ERX2055379)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630016056324	1630016066865	1630016278032	221708	208814		56.0	3.5	1783345152.0	2219028480.0	1783345152.0	2219061248.0	16466628739.0	5166462894.0	759327.0	58308.0	10335846605.0	2187600.0	402936.0	62.0	/scratch1/btsheal/work/1e/5594ddffc928906b55e96cd16009a1			59481312	973695034	ERX2055379
5101	3396575.pbs02	kallisto	SRX2367983	kallisto (SRX2367983)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630003192627	1630003211674	1630003231649	39022	17254		146.2	3.4	1730764800.0	2156683264.0	1796493312.0	2222206976.0	3690082846.0	907543464.0	231324.0	50184.0	1818148921.0	2117005.0	49811.0	87.0	/scratch1/btsheal/work/1f/3717025f3df6d1b6f19ff1af9110dd			20219436	973695034	SRX2367983
8488	3401695.pbs02	kallisto	SRX2539479	kallisto (SRX2539479)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630016122676	1630016129258	1630016245984	123308	111922		129.7	0.7	1782161408.0	2215858176.0	1782161408.0	2215890944.0	47577890854.0	15537076431.0	2045031.0	78092.0	31076687490.0	2380705.0	1112046.0	86.0	/scratch1/btsheal/work/20/405ea9d272d43a0fad2344b020c52f			180627616	973695034	SRX2539479
7577	3399698.pbs02	kallisto	SRX315180	kallisto (SRX315180)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630012676945	1630012684182	1630012870761	193816	181569		62.3	3.5	1797079040.0	2222174208.0	1797079040.0	2222206976.0	13053008800.0	4028035128.0	618255.0	56137.0	8060099982.0	1633144.0	313985.0	45.0	/scratch1/btsheal/work/20/73348553546dfedb16b6c963544150			75116616	973695034	SRX315180
4585	3395544.pbs02	kallisto	SRX2568317	kallisto (SRX2568317)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630001327311	1630001335535	1630001386837	59526	45469		148.2	3.5	1779593216.0	2215858176.0	1779593216.0	2215890944.0	17023607084.0	5352272450.0	782349.0	58666.0	10707165106.0	2337910.0	299596.0	49.0	/scratch1/btsheal/work/20/838f1e8ceafdd7b2d91ffe907df000			64955480	973695034	SRX2568317
3084	3393463.pbs02	kallisto	SRX1604415	kallisto (SRX1604415)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629995593530	1629995600124	1629995615125	21595	12992		117.4	3.6	1796812800.0	2160533504.0	1796812800.0	2227675136.0	2011828336.0	347947916.0	161968.0	49117.0	699312605.0	1939619.0	1298.0	60.0	/scratch1/btsheal/work/21/6150d7eb75d1f9c36c3df2ae755a4a			6814244	973695034	SRX1604415
6225	3397959.pbs02	kallisto	SRX704290	kallisto (SRX704290)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630007566167	1630007577129	1630007747980	181813	166059		73.4	3.5	1797148672.0	2222174208.0	1797148672.0	2222206976.0	19923162692.0	6318697076.0	902170.0	60505.0	12640202578.0	2243792.0	476213.0	94.0	/scratch1/btsheal/work/21/a783b33a7eb91572c9cba3baf89a69			100224556	973695034	SRX704290
8567	3401772.pbs02	kallisto	SRX157539	kallisto (SRX157539)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630016422585	1630016433119	1630016475998	53413	47771		138.9	0.7	1806061568.0	2233008128.0	1806061568.0	2235727872.0	17416259480.0	5482993008.0	798570.0	58911.0	10968933234.0	2174400.0	295380.0	97.0	/scratch1/btsheal/work/21/f1d8e87bddb68cefb48b259377706b			115624880	973695034	SRX157539
6441	3398192.pbs02	kallisto	SRX1735114	kallisto (SRX1735114)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630008403224	1630008417160	1630009042478	639254	622535		44.9	3.5	1789087744.0	2219028480.0	1789087744.0	2285641728.0	39003205401.0	12678730098.0	1690670.0	72636.0	25360231053.0	2262578.0	996336.0	45.0	/scratch1/btsheal/work/22/48af1c1b9563e741affbc1d0c38fa2			149464756	973695034	SRX1735114
1665	3391535.pbs02	kallisto	SRX4171114	kallisto (SRX4171114)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629990169636	1629990183246	1629990193378	23742	15365		90.3	3.5	1773232128.0	1948475392.0	1773232128.0	2015617024.0	1344389044.0	125428393.0	134386.0	48693.0	254353485.0	1899662.0	7123.0	46.0	/scratch1/btsheal/work/22/522ffb0d0fdfede46395283153fb0f			1987908	973695034	SRX4171114
8881	3402076.pbs02	kallisto	SRX1734942	kallisto (SRX1734942)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630017631992	1630017645407	1630017830074	198082	190833		73.2	3.5	1788698624.0	2219028480.0	1788698624.0	2285641728.0	22736726419.0	7256529247.0	1018444.0	62294.0	14515911661.0	2221419.0	552834.0	81.0	/scratch1/btsheal/work/22/82b1c4f56fbbd8c34965f6edf6fc7e			85516480	973695034	SRX1734942
5734	3397270.pbs02	kallisto	SRX465494	kallisto (SRX465494)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630005699774	1630005708790	1630005840783	141009	125984		51.7	3.6	1806303232.0	2233008128.0	1808027648.0	2235727872.0	8729657518.0	2587402905.0	439589.0	53389.0	5177865790.0	2118018.0	185996.0	46.0	/scratch1/btsheal/work/23/476131409399a255d0b78f506d6e80			43575264	973695034	SRX465494
9571	3402801.pbs02	kallisto	SRX2629627	kallisto (SRX2629627)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630020268161	1630020275581	1630020628964	360803	350981		34.3	1.8	1789562880.0	2215858176.0	1789562880.0	2282999808.0	20443881048.0	6492384857.0	923693.0	60839.0	13961050014.0	2358421.0	761526.0	48.0	/scratch1/btsheal/work/24/114bd724cf1afb71086acc4b6ca93c			112990016	973695034	SRX2629627
